"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","policy*","fitness","num-replicates","best-fitness-so-far"
"1","115","""schwarz_alternative""","true","0","5","false","0.03340488949211014","""showerhead""","0.9095011388098697","0.5090020924588202","0.25469298061315426","""off""","29.58","5","29.58"
"1","120","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.9095011388098697","0.5090020924588202","0.25469298061315426","""off""","29.58","5","29.58"
"1","125","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.9095011388098697","0.6192401995989156","0.25469298061315426","""off""","29.58","5","29.58"
"1","130","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.8274565564992407","0.6192401995989156","0.25469298061315426","""off""","29.58","5","29.58"
"1","135","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.8636805635583177","0.6192401995989156","0.25469298061315426","""off""","29.58","5","29.58"
"1","140","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.8636805635583177","0.6192401995989156","0.23462361941607296","""off""","29.58","5","29.58"
"1","145","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.8636805635583177","0.6192401995989156","0.3550638504726289","""off""","29.58","5","29.58"
"1","150","""schwarz_alternative""","true","0","5","false","0.03783743015984581","""showerhead""","0.8636805635583177","0.5580244079275599","0.3550638504726289","""off""","29.58","5","29.58"
"1","155","""schwarz_alternative""","true","0","5","false","0.03681585064969825","""showerhead""","0.8636805635583177","0.5580244079275599","0.4545401478075395","""off""","29.58","5","29.58"
"1","160","""schwarz_alternative""","true","0","5","false","0.03681585064969825","""showerhead""","0.8636805635583177","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","165","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.8636805635583177","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","170","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.7827753645037283","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","175","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.7161276410355987","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","180","""schwarz_alternative""","true","0","5","false","0.037625296263252506","""showerhead""","0.7161276410355987","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","185","""schwarz_alternative""","true","0","5","false","0.037625296263252506","""showerhead""","0.7490472981326078","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","190","""schwarz_alternative""","true","0","5","false","0.037625296263252506","""showerhead""","0.71897890615608","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","195","""schwarz_alternative""","true","0","5","false","0.037625296263252506","""showerhead""","0.5094412397552255","0.5580244079275599","0.4260524408470102","""off""","29.58","5","29.58"
"1","200","""schwarz_alternative""","true","0","5","false","0.037625296263252506","""showerhead""","0.5094412397552255","0.5602168529442113","0.4260524408470102","""off""","29.58","5","29.58"
"1","205","""schwarz_alternative""","true","0","5","false","0.036410755520962824","""showerhead""","0.5094412397552255","0.5602168529442113","0.4260524408470102","""off""","29.58","5","29.58"
"1","210","""schwarz_alternative""","true","0","5","false","0.036410755520962824","""showerhead""","0.4299697711332666","0.5602168529442113","0.4260524408470102","""off""","29.58","5","29.58"
"1","215","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.4299697711332666","0.6243486181900253","0.4260524408470102","""off""","29.58","5","29.58"
"1","220","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.2794950678489587","0.6243486181900253","0.4260524408470102","""off""","29.58","5","29.58"
"1","225","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.6243486181900253","0.4260524408470102","""off""","29.58","5","29.58"
"1","230","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.12100891024617542","0.6243486181900253","0.3296188581798993","""off""","1061.22","5","29.58"
"1","235","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.6243486181900253","0.5514043417296048","""off""","29.58","5","29.58"
"1","240","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.6243486181900253","0.3780384689523253","""off""","29.58","5","29.58"
"1","245","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.6243486181900253","0.3796411048290365","""off""","29.58","5","29.58"
"1","250","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.6286358400908593","0.3796411048290365","""off""","29.58","5","29.58"
"1","255","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.644602015991409","0.3796411048290365","""off""","29.58","5","29.58"
"1","260","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.644602015991409","0.4888338019952317","""off""","29.58","5","29.58"
"1","265","""schwarz_alternative""","true","0","5","false","0.03740825812820634","""showerhead""","0.16942804997475946","0.644602015991409","0.505284636551068","""off""","29.58","5","29.58"
"1","270","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.16942804997475946","0.644602015991409","0.505284636551068","""off""","29.58","5","29.58"
"1","275","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.16942804997475946","0.7271563451683791","0.505284636551068","""off""","29.58","5","29.58"
"1","280","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.16942804997475946","0.7513139553192728","0.6564315525417654","""off""","29.58","5","29.58"
"1","285","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.16942804997475946","0.7513139553192728","0.8991458999127714","""off""","29.58","5","29.58"
"1","290","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.25542203861699586","0.7513139553192728","0.8991458999127714","""off""","29.58","5","29.58"
"1","295","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.4831079301457367","0.7513139553192728","0.8991458999127714","""off""","29.58","5","29.58"
"1","300","""schwarz_alternative""","true","0","5","false","0.03638667002365346","""showerhead""","0.4831079301457367","0.7513139553192728","0.8991458999127714","""off""","29.58","5","29.58"
"2","5","""schwarz_alternative""","true","0","5","false","0.03433528628815667","""showerhead""","0.2726899046950506","0.3290264367459559","0.49177037539817137","""off""","29.58","5","29.58"
"2","10","""schwarz_alternative""","true","0","5","false","0.03433528628815667","""showerhead""","0.22624572336450388","0.3290264367459559","0.49177037539817137","""off""","29.58","5","29.58"
"2","15","""schwarz_alternative""","true","0","5","false","0.03681681441045544","""showerhead""","0.22624572336450388","0.3290264367459559","0.2889475135632288","""off""","29.58","5","29.58"
"2","20","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.22624572336450388","0.3290264367459559","0.30834140858918174","""off""","29.58","5","29.58"
"2","25","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.22624572336450388","0.3290264367459559","0.30406906383578314","""off""","29.58","5","29.58"
"2","30","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.22624572336450388","0.4917726912894389","0.30406906383578314","""off""","29.58","5","29.58"
"2","35","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.28379070735060075","0.4917726912894389","0.3535543394990378","""off""","29.58","5","29.58"
"2","40","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.29282949165169836","0.4917726912894389","0.3535543394990378","""off""","29.58","5","29.58"
"2","45","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.29282949165169836","0.4101218025003864","0.3535543394990378","""off""","29.58","5","29.58"
"2","50","""schwarz_alternative""","true","0","5","false","0.03857294597966051","""showerhead""","0.4999719984141062","0.4101218025003864","0.3535543394990378","""off""","29.58","5","29.58"
"2","55","""schwarz_alternative""","true","0","5","false","0.03482091673305066","""showerhead""","0.4999719984141062","0.4101218025003864","0.3535543394990378","""off""","29.58","5","29.58"
"2","60","""schwarz_alternative""","true","0","5","false","0.03482091673305066","""showerhead""","0.30278262438064363","0.4101218025003864","0.3535543394990378","""off""","29.58","5","29.58"
"2","65","""schwarz_alternative""","true","0","5","false","0.03482091673305066","""showerhead""","0.30278262438064363","0.5394338879218661","0.3535543394990378","""off""","29.58","5","29.58"
"2","70","""schwarz_alternative""","true","0","5","false","0.03482091673305066","""showerhead""","0.30278262438064363","0.5394338879218661","0.14232770267558578","""off""","29.58","5","29.58"
"2","75","""schwarz_alternative""","true","0","5","false","0.03482091673305066","""showerhead""","0.1753757791421324","0.3917231234243691","0.14232770267558578","""off""","29.58","5","29.58"
"2","80","""schwarz_alternative""","true","0","5","false","0.03482091673305066","""showerhead""","0.1753757791421324","0.5299570861802354","0.14232770267558578","""off""","29.58","5","29.58"
"2","85","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.1753757791421324","0.5299570861802354","0.14232770267558578","""off""","29.58","5","29.58"
"2","90","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.31899683696935155","0.5299570861802354","0.14232770267558578","""off""","29.58","5","29.58"
"2","95","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.31899683696935155","0.5299570861802354","0.08391790791597126","""off""","29.58","5","29.58"
"2","100","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.31899683696935155","0.5299570861802354","0.003951392397483086","""off""","29.880000000000003","5","29.58"
"2","105","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.31899683696935155","0.5299570861802354","0.19084797688953758","""off""","29.58","5","29.58"
"2","110","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.31899683696935155","0.5299570861802354","0.23113106857454982","""off""","29.58","5","29.58"
"2","115","""schwarz_alternative""","true","0","5","false","0.0347942904848374","""showerhead""","0.25345281464702996","0.7178369340494175","0.23113106857454982","""off""","29.58","5","29.58"
"2","120","""schwarz_alternative""","true","0","5","false","0.036264081617460545","""showerhead""","0.25345281464702996","0.7178369340494175","0.23113106857454982","""off""","29.58","5","29.58"
"2","125","""schwarz_alternative""","true","0","5","false","0.036264081617460545","""showerhead""","0.25345281464702996","0.7178369340494175","0.4118771489130927","""off""","29.58","5","29.58"
"2","130","""schwarz_alternative""","true","0","5","false","0.036264081617460545","""showerhead""","0.25345281464702996","0.7178369340494175","0.30846665283792124","""off""","29.58","5","29.58"
"2","135","""schwarz_alternative""","true","0","5","false","0.036264081617460545","""showerhead""","0.3039346316410032","0.7178369340494175","0.2505951812507744","""off""","29.58","5","29.58"
"2","140","""schwarz_alternative""","true","0","5","false","0.036264081617460545","""showerhead""","0.3039346316410032","0.7843473295140694","0.2505951812507744","""off""","29.58","5","29.58"
"2","145","""schwarz_alternative""","true","0","5","false","0.036264081617460545","""showerhead""","0.3039346316410032","0.8252742740652341","0.2505951812507744","""off""","29.58","5","29.58"
"2","150","""schwarz_alternative""","true","0","5","false","0.039618749502464114","""showerhead""","0.3039346316410032","0.8252742740652341","0.2505951812507744","""off""","29.58","5","29.58"
"2","155","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.3039346316410032","0.7664870292162159","0.2505951812507744","""off""","29.58","5","29.58"
"2","160","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.3039346316410032","0.8596169782278118","0.2505951812507744","""off""","29.58","5","29.58"
"2","165","""schwarz_alternative""","true","0","5","false","0.03980228286741036","""showerhead""","0.3039346316410032","0.8596169782278118","0.2505951812507744","""off""","29.58","5","29.58"
"2","170","""schwarz_alternative""","true","0","5","false","0.03980228286741036","""showerhead""","0.203066424462513","0.8596169782278118","0.2505951812507744","""off""","29.58","5","29.58"
"2","175","""schwarz_alternative""","true","0","5","false","0.03980228286741036","""showerhead""","0.203066424462513","0.8596169782278118","0.1730206688316684","""off""","29.58","5","29.58"
"2","180","""schwarz_alternative""","true","0","5","false","0.03980228286741036","""showerhead""","0.12881681933039335","0.8596169782278118","0.1730206688316684","""off""","1060.82","5","29.58"
"2","185","""schwarz_alternative""","true","0","5","false","0.038694900335035205","""showerhead""","0.203066424462513","0.8596169782278118","0.1730206688316684","""off""","29.58","5","29.58"
"2","190","""schwarz_alternative""","true","0","5","false","0.038694900335035205","""showerhead""","0.203066424462513","0.8596169782278118","0.20695929775873118","""off""","29.58","5","29.58"
"2","195","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.203066424462513","0.8596169782278118","0.20695929775873118","""off""","29.58","5","29.58"
"2","200","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.203066424462513","0.8596169782278118","0.17236421453116735","""off""","29.58","5","29.58"
"2","205","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.203066424462513","0.7848953953530485","0.17236421453116735","""off""","29.58","5","29.58"
"2","210","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.203066424462513","0.7848953953530485","0.2166564766338414","""off""","29.58","5","29.58"
"2","215","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.203066424462513","0.7848953953530485","0.32569662662327975","""off""","29.58","5","29.58"
"2","220","""schwarz_alternative""","true","0","5","false","0.03841960639384671","""showerhead""","0.203066424462513","0.7848953953530485","0.38553052922141656","""off""","29.58","5","29.58"
"2","225","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.203066424462513","0.7848953953530485","0.38553052922141656","""off""","29.58","5","29.58"
"2","230","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.24324338112810986","0.7848953953530485","0.38553052922141656","""off""","29.58","5","29.58"
"2","235","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.24324338112810986","1","0.38553052922141656","""off""","29.58","5","29.58"
"2","240","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.24324338112810986","1","0.489154552804096","""off""","29.58","5","29.58"
"2","245","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.24324338112810986","0.9948074809711996","0.489154552804096","""off""","29.58","5","29.58"
"2","250","""schwarz_alternative""","true","0","5","false","0.03340158398831049","""showerhead""","0.24324338112810986","1","0.489154552804096","""off""","29.58","5","29.58"
"2","255","""schwarz_alternative""","true","0","5","false","0.03340158398831049","""showerhead""","0.06489512068228073","1","0.489154552804096","""off""","17.588","5","17.588"
"2","260","""schwarz_alternative""","true","0","5","false","0.03340158398831049","""showerhead""","0.11691904209789841","1","0.489154552804096","""off""","18.688","5","17.588"
"2","265","""schwarz_alternative""","true","0","5","false","0.03490777888763682","""showerhead""","0.06489512068228073","1","0.489154552804096","""off""","17.187999999999995","5","17.187999999999995"
"2","270","""schwarz_alternative""","true","0","5","false","0.03490777888763682","""showerhead""","0.10628964749163886","1","0.489154552804096","""off""","16.988000000000003","5","16.988000000000003"
"2","275","""schwarz_alternative""","true","0","5","false","0.03490777888763682","""showerhead""","0.10628964749163886","0.8714866165933746","0.489154552804096","""off""","51.720000000000006","5","16.988000000000003"
"2","280","""schwarz_alternative""","true","0","5","false","0.03490777888763682","""showerhead""","0.1833227425841173","1","0.489154552804096","""off""","29.58","5","16.988000000000003"
"2","285","""schwarz_alternative""","true","0","5","false","0.03490777888763682","""showerhead""","0.12118456045597069","0.9497863874048534","0.489154552804096","""off""","54.02000000000001","5","16.988000000000003"
"2","290","""schwarz_alternative""","true","0","5","false","0.03490777888763682","""showerhead""","0.10628964749163886","1","0.43879809265660746","""off""","17.387999999999998","5","16.988000000000003"
"2","295","""schwarz_alternative""","true","0","5","false","0.031060238587410232","""showerhead""","0.10628964749163886","1","0.43879809265660746","""off""","15.788","5","15.788"
"2","300","""schwarz_alternative""","true","0","5","false","0.031060238587410232","""showerhead""","0.10628964749163886","1","0.5430636552328233","""off""","16.788","5","15.788"
"3","5","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.18322102287634334","0.5367451949387189","0.927021144832204","""off""","29.58","5","29.58"
"3","10","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.18322102287634334","0.5367451949387189","0.7383306505059588","""off""","29.58","5","29.58"
"3","15","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.18322102287634334","0.5367451949387189","0.8679752678579127","""off""","29.58","5","29.58"
"3","20","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0","0.5367451949387189","0.8679752678579127","""off""","23.279999999999998","5","23.279999999999998"
"3","25","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.5367451949387189","0.8679752678579127","""off""","22.58","5","22.58"
"3","30","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.6450760585900764","0.8679752678579127","""off""","23.78","5","22.58"
"3","35","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.7789274739212448","0.8679752678579127","""off""","23.08","5","22.58"
"3","40","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.49965368175609287","0.8679752678579127","""off""","23.280000000000005","5","22.58"
"3","45","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.5367451949387189","0.8469242904494503","""off""","24.18","5","22.58"
"3","50","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.5783790848325563","0.8679752678579127","""off""","22.880000000000003","5","22.58"
"3","55","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.009183780070801457","0.5367451949387189","0.8679752678579127","""off""","26.480000000000004","5","22.58"
"3","60","""schwarz_alternative""","true","0","5","false","0.009805016596130162","""showerhead""","0.04458115239106646","0.5124626431624115","0.8679752678579127","""off""","22.680000000000003","5","22.58"
"3","65","""schwarz_alternative""","true","0","5","false","0.01762698508282999","""showerhead""","0.04458115239106646","0.5367451949387189","0.8679752678579127","""off""","10.580000000000002","5","10.580000000000002"
"3","70","""schwarz_alternative""","true","0","5","false","0.01762698508282999","""showerhead""","0.04458115239106646","0.5367451949387189","0.9751288214508246","""off""","11.620000000000001","5","10.580000000000002"
"3","75","""schwarz_alternative""","true","0","5","false","0.01762698508282999","""showerhead""","0.04458115239106646","0.5367451949387189","0.9943426937124574","""off""","13.78","5","10.580000000000002"
"3","80","""schwarz_alternative""","true","0","5","false","0.021832196616671816","""showerhead""","0.04458115239106646","0.5734496520245944","0.8679752678579127","""off""","10.120000000000001","5","10.120000000000001"
"3","85","""schwarz_alternative""","true","0","5","false","0.021832196616671816","""showerhead""","0","0.5734496520245944","0.8679752678579127","""off""","14.02","5","10.120000000000001"
"3","90","""schwarz_alternative""","true","0","5","false","0.021832196616671816","""showerhead""","0.04458115239106646","0.546149882903937","0.8679752678579127","""off""","20.12","5","10.120000000000001"
"3","95","""schwarz_alternative""","true","0","5","false","0.021832196616671816","""showerhead""","0.04458115239106646","0.5919316909436084","0.8679752678579127","""off""","10.620000000000001","5","10.120000000000001"
"3","100","""schwarz_alternative""","true","0","5","false","0.021832196616671816","""showerhead""","0.04458115239106646","0.6111773013905035","0.8679752678579127","""off""","10.287999999999998","5","10.120000000000001"
"3","105","""schwarz_alternative""","true","0","5","false","0.021832196616671816","""showerhead""","0.04458115239106646","0.5671857279660475","0.8679752678579127","""off""","12.219999999999999","5","10.120000000000001"
"3","110","""schwarz_alternative""","true","0","5","false","0.01751170215210688","""showerhead""","0.04458115239106646","0.6111773013905035","0.8679752678579127","""off""","9.408","5","9.408"
"3","115","""schwarz_alternative""","true","0","5","false","0.01751170215210688","""showerhead""","0.04458115239106646","0.7500165110594371","0.8679752678579127","""off""","14.280000000000001","5","9.408"
"3","120","""schwarz_alternative""","true","0","5","false","0.019020710323577352","""showerhead""","0.04458115239106646","0.6111773013905035","0.8679752678579127","""off""","10.808","5","9.408"
"3","125","""schwarz_alternative""","true","0","5","false","0.01895492337246344","""showerhead""","0.04458115239106646","0.6111773013905035","0.8679752678579127","""off""","11.680000000000001","5","9.408"
"3","130","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.6111773013905035","0.7767374088996857","""off""","8.707999999999998","5","8.707999999999998"
"3","135","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.544497400235844","0.7767374088996857","""off""","12.220000000000002","5","8.707999999999998"
"3","140","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.5595894346719523","0.7767374088996857","""off""","13.320000000000002","5","8.707999999999998"
"3","145","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.5893410484284531","0.7767374088996857","""off""","8.18","5","8.18"
"3","150","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.5796718397949647","0.7767374088996857","""off""","10.379999999999999","5","8.18"
"3","155","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.5893410484284531","0.8059144009955985","""off""","12.419999999999998","5","8.18"
"3","160","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.04458115239106646","0.45434648231217484","0.7767374088996857","""off""","21.22","5","8.18"
"3","165","""schwarz_alternative""","true","0","5","false","0.025027644107843843","""showerhead""","0.04458115239106646","0.5893410484284531","0.7767374088996857","""off""","16.82","5","8.18"
"3","170","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.08314781567427737","0.5893410484284531","0.7767374088996857","""off""","9.171999999999999","5","8.18"
"3","175","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.03987149811063091","0.5893410484284531","0.7767374088996857","""off""","9.272","5","8.18"
"3","180","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0.0864287338984143","0.5893410484284531","0.7767374088996857","""off""","8.972000000000001","5","8.18"
"3","185","""schwarz_alternative""","true","0","5","false","0.021387606620135696","""showerhead""","0","0.47030140139790955","0.7767374088996857","""off""","32.02","5","8.18"
"3","190","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.5893410484284531","0.6640004532874741","""off""","8.108","5","8.108"
"3","195","""schwarz_alternative""","true","0","5","false","0.01323162160916179","""showerhead""","0.04458115239106646","0.5893410484284531","0.6640004532874741","""off""","17.78","5","8.108"
"3","200","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.47633034577376454","0.6640004532874741","""off""","12.919999999999998","5","8.108"
"3","205","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.06357970642677815","0.5893410484284531","0.6640004532874741","""off""","10.372","5","8.108"
"3","210","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.5104486576713652","0.6640004532874741","""off""","8.120000000000001","5","8.108"
"3","215","""schwarz_alternative""","true","0","5","false","0.01610096486776462","""showerhead""","0.04458115239106646","0.5104486576713652","0.6640004532874741","""off""","11.98","5","8.108"
"3","220","""schwarz_alternative""","true","0","5","false","0.02899450902592122","""showerhead""","0.04458115239106646","0.5104486576713652","0.6640004532874741","""off""","47.120000000000005","5","8.108"
"3","225","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.49596835465884337","0.6640004532874741","""off""","9.008000000000001","5","8.108"
"3","230","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.46554915523331036","0.6640004532874741","""off""","22.520000000000003","5","8.108"
"3","235","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.5104486576713652","0.4003523793648392","""off""","12.82","5","8.108"
"3","240","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.5751209588913787","0.6640004532874741","""off""","11.608","5","8.108"
"3","245","""schwarz_alternative""","true","0","5","false","0.01955477276360771","""showerhead""","0.04458115239106646","0.5104486576713652","0.5636585205231299","""off""","9.708000000000002","5","8.108"
