"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","policy*","fitness","num-replicates","best-fitness-so-far"
"1","60","""schwarz_alternative""","false","0","5","false","0.008630528470913217","""showerhead""","0.2946727752772713","0.3387885334739073","0.1381778419628545","""off""","29.58","5","29.58"
"1","65","""schwarz_alternative""","false","0","5","false","0.008630528470913217","""showerhead""","0.2946727752772713","0.3387885334739073","0.423261684987094","""off""","29.58","5","29.58"
"1","70","""schwarz_alternative""","false","0","5","false","0.008630528470913217","""showerhead""","0.2946727752772713","0.4012151610128955","0.423261684987094","""off""","29.58","5","29.58"
"1","75","""schwarz_alternative""","false","0","5","false","0.008630528470913217","""showerhead""","0.2946727752772713","0.3946934999769928","0.423261684987094","""off""","29.58","5","29.58"
"1","80","""schwarz_alternative""","false","0","5","false","0.009926265468619687","""showerhead""","0.09953483150379033","0.3946934999769928","0.423261684987094","""off""","1031.82","5","29.58"
"1","85","""schwarz_alternative""","false","0","5","false","0.008630528470913217","""showerhead""","0.2946727752772713","0.3946934999769928","0.4966606170279677","""off""","29.58","5","29.58"
"1","90","""schwarz_alternative""","false","0","5","false","0.008070982161280646","""showerhead""","0.2946727752772713","0.3946934999769928","0.5653405754989663","""off""","29.58","5","29.58"
"1","95","""schwarz_alternative""","false","0","5","false","0.006110369525301942","""showerhead""","0.2946727752772713","0.3946934999769928","0.5653405754989663","""off""","29.58","5","29.58"
"1","100","""schwarz_alternative""","false","0","5","false","0.006110369525301942","""showerhead""","0.2946727752772713","0.3946934999769928","0.6095546534571418","""off""","29.58","5","29.58"
"1","105","""schwarz_alternative""","false","0","5","false","0.006110369525301942","""showerhead""","0.2946727752772713","0.3946934999769928","0.6749516825549251","""off""","29.58","5","29.58"
"1","110","""schwarz_alternative""","false","0","5","false","0.006110369525301942","""showerhead""","0.24735283026398494","0.3946934999769928","0.6749516825549251","""off""","29.58","5","29.58"
"1","115","""schwarz_alternative""","false","0","5","false","0.005666804616496785","""showerhead""","0.24735283026398494","0.3946934999769928","0.6749516825549251","""off""","29.58","5","29.58"
"1","120","""schwarz_alternative""","false","0","5","false","0.005666804616496785","""showerhead""","0.24735283026398494","0.3946934999769928","0.592345264218676","""off""","29.58","5","29.58"
"1","125","""schwarz_alternative""","false","0","5","false","0.005666804616496785","""showerhead""","0.24735283026398494","0.3946934999769928","0.5423873253775624","""off""","29.58","5","29.58"
"1","130","""schwarz_alternative""","false","0","5","false","0.005666804616496785","""showerhead""","0.24735283026398494","0.32248728804883997","0.5019400712703254","""off""","29.58","5","29.58"
"1","135","""schwarz_alternative""","false","0","5","false","0.006965712715440813","""showerhead""","0.24735283026398494","0.32248728804883997","0.5019400712703254","""off""","29.58","5","29.58"
"1","140","""schwarz_alternative""","false","0","5","false","0.006965712715440813","""showerhead""","0.23438667623568163","0.32248728804883997","0.5019400712703254","""off""","29.58","5","29.58"
"1","145","""schwarz_alternative""","false","0","5","false","0.006965712715440813","""showerhead""","0.20119924983199675","0.32248728804883997","0.5019400712703254","""off""","29.58","5","29.58"
"1","150","""schwarz_alternative""","false","0","5","false","0.006965712715440813","""showerhead""","0.20119924983199675","0.561267892312739","0.5019400712703254","""off""","29.58","5","29.58"
"1","155","""schwarz_alternative""","false","0","5","false","0.006965712715440813","""showerhead""","0.20119924983199675","0.673800613639436","0.5019400712703254","""off""","29.58","5","29.58"
"1","160","""schwarz_alternative""","false","0","5","false","0.006965712715440813","""showerhead""","0.20119924983199675","0.5974583482132976","0.5019400712703254","""off""","29.58","5","29.58"
"1","165","""schwarz_alternative""","false","0","5","false","0.006856426500126529","""showerhead""","0.20119924983199675","0.5974583482132976","0.5019400712703254","""off""","29.58","5","29.58"
"1","170","""schwarz_alternative""","false","0","5","false","0.009535726281672978","""showerhead""","0.20119924983199675","0.5974583482132976","0.5019400712703254","""off""","29.58","5","29.58"
"1","175","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.5974583482132976","0.5019400712703254","""off""","29.58","5","29.58"
"1","180","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.5974583482132976","0.46459986871488945","""off""","29.58","5","29.58"
"1","185","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.5974583482132976","0.3035661759671574","""off""","29.58","5","29.58"
"1","190","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.48271854737982184","0.3035661759671574","""off""","29.58","5","29.58"
"1","195","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.4809396040844632","0.3035661759671574","""off""","29.58","5","29.58"
"1","200","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.5421956163986756","0.3035661759671574","""off""","29.58","5","29.58"
"1","205","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.20119924983199675","0.5421956163986756","0.2213814407854553","""off""","29.58","5","29.58"
"1","210","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.3032895156731582","0.5421956163986756","0.2213814407854553","""off""","29.58","5","29.58"
"1","215","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.2884290438689705","0.5421956163986756","0.2213814407854553","""off""","29.58","5","29.58"
"1","220","""schwarz_alternative""","false","0","5","false","0.015706568146423062","""showerhead""","0.2884290438689705","0.4950587827181179","0.2213814407854553","""off""","29.58","5","29.58"
"1","225","""schwarz_alternative""","false","0","5","false","0.020182091884292066","""showerhead""","0.2884290438689705","0.4950587827181179","0.2213814407854553","""off""","29.58","5","29.58"
"1","230","""schwarz_alternative""","false","0","5","false","0.02051614480849231","""showerhead""","0.2884290438689705","0.4950587827181179","0.2213814407854553","""off""","29.58","5","29.58"
"1","235","""schwarz_alternative""","false","0","5","false","0.02051614480849231","""showerhead""","0.2884290438689705","0.44469577834150337","0.08367602741644747","""off""","29.58","5","29.58"
"1","240","""schwarz_alternative""","false","0","5","false","0.02051614480849231","""showerhead""","0.2884290438689705","0.4113599042010628","0.08367602741644747","""off""","29.58","5","29.58"
"1","245","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.4113599042010628","0.08367602741644747","""off""","29.58","5","29.58"
"1","250","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.4113599042010628","0","""off""","28.711999999999996","5","28.711999999999996"
"1","255","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.281650370143924","0","""off""","1043.82","5","28.711999999999996"
"1","260","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2117424443628496","0.4113599042010628","0","""off""","32.72","5","28.711999999999996"
"1","265","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.42781772132648516","0","""off""","27.14","5","27.14"
"1","270","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.434570835412039","0","""off""","27.44","5","27.14"
"1","275","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.2993331839155111","0","""off""","1040.82","5","27.14"
"1","280","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.42781772132648516","0.051613124844444136","""off""","29.58","5","27.14"
"1","285","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.2884290438689705","0.3776872195091975","0","""off""","31.640000000000004","5","27.14"
"1","290","""schwarz_alternative""","false","0","5","false","0.014016535283828832","""showerhead""","0.3883722255587455","0.42781772132648516","0","""off""","1027.612","5","27.14"
"1","295","""schwarz_alternative""","false","0","5","false","0.016244584623005997","""showerhead""","0.2884290438689705","0.42781772132648516","0","""off""","33.82000000000001","5","27.14"
"1","300","""schwarz_alternative""","false","0","5","false","0.013474662354727418","""showerhead""","0.2884290438689705","0.42781772132648516","0","""off""","26.612000000000002","5","26.612000000000002"
"2","5","""schwarz_alternative""","false","0","5","false","0.03199834124104292","""showerhead""","0.8452623544035849","0.3258271901112948","0.03482793736803347","""off""","29.58","5","29.58"
"2","10","""schwarz_alternative""","false","0","5","false","0.030558964808493794","""showerhead""","0.8452623544035849","0.3258271901112948","0.03482793736803347","""off""","29.58","5","29.58"
"2","15","""schwarz_alternative""","false","0","5","false","0.030558964808493794","""showerhead""","0.8452623544035849","0.2746979349377616","0.03482793736803347","""off""","29.58","5","29.58"
"2","20","""schwarz_alternative""","false","0","5","false","0.030558964808493794","""showerhead""","0.7336944394938839","0.2746979349377616","0.03482793736803347","""off""","29.58","5","29.58"
"2","25","""schwarz_alternative""","false","0","5","false","0.030558964808493794","""showerhead""","0.7336944394938839","0.2746979349377616","0","""off""","1067.02","5","29.58"
"2","30","""schwarz_alternative""","false","0","5","false","0.029095257750701316","""showerhead""","0.7336944394938839","0.2746979349377616","0.03482793736803347","""off""","29.58","5","29.58"
"2","35","""schwarz_alternative""","false","0","5","false","0.029095257750701316","""showerhead""","0.667661404926791","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","40","""schwarz_alternative""","false","0","5","false","0.027952232027506595","""showerhead""","0.667661404926791","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","45","""schwarz_alternative""","false","0","5","false","0.02696518029274527","""showerhead""","0.667661404926791","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","50","""schwarz_alternative""","false","0","5","false","0.02696518029274527","""showerhead""","0.667661404926791","0.23332625983224883","0.007478783179811575","""off""","1065.02","5","29.58"
"2","55","""schwarz_alternative""","false","0","5","false","0.03058247812742519","""showerhead""","0.667661404926791","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","60","""schwarz_alternative""","false","0","5","false","0.02540577402841243","""showerhead""","0.667661404926791","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","65","""schwarz_alternative""","false","0","5","false","0.02540577402841243","""showerhead""","0.667661404926791","0.19239525549049455","0.03482793736803347","""off""","1067.22","5","29.58"
"2","70","""schwarz_alternative""","false","0","5","false","0.02540577402841243","""showerhead""","0.5143720337051652","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","75","""schwarz_alternative""","false","0","5","false","0.02540577402841243","""showerhead""","0.5143720337051652","0","0","""off""","1068.52","5","29.58"
"2","80","""schwarz_alternative""","false","0","5","false","0.02540577402841243","""showerhead""","0.4442176882214949","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","85","""schwarz_alternative""","false","0","5","false","0.02540577402841243","""showerhead""","0.4597897772395778","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","90","""schwarz_alternative""","false","0","5","false","0.027291811630259642","""showerhead""","0.4597897772395778","0.23332625983224883","0.03482793736803347","""off""","29.58","5","29.58"
"2","95","""schwarz_alternative""","false","0","5","false","0.027291811630259642","""showerhead""","0.4597897772395778","0.23332625983224883","0.1830785191390297","""off""","29.58","5","29.58"
"2","100","""schwarz_alternative""","false","0","5","false","0.027291811630259642","""showerhead""","0.36946440955256055","0.23332625983224883","0.1830785191390297","""off""","29.58","5","29.58"
"2","105","""schwarz_alternative""","false","0","5","false","0.027291811630259642","""showerhead""","0.36946440955256055","0.13497769536993856","0.1830785191390297","""off""","1068.52","5","29.58"
"2","110","""schwarz_alternative""","false","0","5","false","0.027291811630259642","""showerhead""","0.36946440955256055","0.28588908961169734","0.1830785191390297","""off""","29.58","5","29.58"
"2","115","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.2955816211141355","0.28588908961169734","0.1830785191390297","""off""","29.58","5","29.58"
"2","120","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.39968322384565835","0.28588908961169734","0.1830785191390297","""off""","29.58","5","29.58"
"2","125","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.35464804785427445","0.28588908961169734","0.1830785191390297","""off""","29.58","5","29.58"
"2","130","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.35464804785427445","0.28588908961169734","0.06977668122750588","""off""","29.58","5","29.58"
"2","135","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.35464804785427445","0.28588908961169734","0","""off""","1069.22","5","29.58"
"2","140","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.35464804785427445","0.28588908961169734","0.08652345401721047","""off""","29.58","5","29.58"
"2","145","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.35464804785427445","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","150","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.4499947904578879","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","155","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.4594411273832107","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","160","""schwarz_alternative""","false","0","5","false","0.03261239411202145","""showerhead""","0.6008890623931407","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","165","""schwarz_alternative""","false","0","5","false","0.030096711181353212","""showerhead""","0.6008890623931407","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","170","""schwarz_alternative""","false","0","5","false","0.030096711181353212","""showerhead""","0.6781025084385471","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","175","""schwarz_alternative""","false","0","5","false","0.02530751564930274","""showerhead""","0.6781025084385471","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","180","""schwarz_alternative""","false","0","5","false","0.025809388284396474","""showerhead""","0.6781025084385471","0.29626482017300415","0.06589229035246583","""off""","29.58","5","29.58"
"2","185","""schwarz_alternative""","false","0","5","false","0.025809388284396474","""showerhead""","0.6781025084385471","0.24175439423028078","0.06589229035246583","""off""","29.58","5","29.58"
"2","190","""schwarz_alternative""","false","0","5","false","0.025809388284396474","""showerhead""","0.5582411608174092","0.24175439423028078","0.06589229035246583","""off""","29.58","5","29.58"
"2","195","""schwarz_alternative""","false","0","5","false","0.025809388284396474","""showerhead""","0.5582411608174092","0.1978541478628021","0.06589229035246583","""off""","1068.02","5","29.58"
"2","200","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5582411608174092","0.24175439423028078","0.06589229035246583","""off""","29.58","5","29.58"
"2","205","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5582411608174092","0.027582635429009683","0.06589229035246583","""off""","1067.22","5","29.58"
"2","210","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5943960346952505","0.24175439423028078","0.06589229035246583","""off""","29.58","5","29.58"
"2","215","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5943960346952505","0.24175439423028078","0.09890062435239985","""off""","29.58","5","29.58"
"2","220","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5820647071634044","0.24175439423028078","0.09890062435239985","""off""","29.58","5","29.58"
"2","225","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5820647071634044","0.3436458552407512","0.09890062435239985","""off""","29.58","5","29.58"
"2","230","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5612332342367403","0.3436458552407512","0.09890062435239985","""off""","29.58","5","29.58"
"2","235","""schwarz_alternative""","false","0","5","false","0.0252588174896036","""showerhead""","0.5612332342367403","0.31104194539519436","0.09890062435239985","""off""","29.58","5","29.58"
"2","240","""schwarz_alternative""","false","0","5","false","0.025249905080382537","""showerhead""","0.3474573069345712","0.31104194539519436","0.09890062435239985","""off""","29.58","5","29.58"
"2","245","""schwarz_alternative""","false","0","5","false","0.025249905080382537","""showerhead""","0.3474573069345712","0.31104194539519436","0.09789060307706551","""off""","29.58","5","29.58"
"2","250","""schwarz_alternative""","false","0","5","false","0.025249905080382537","""showerhead""","0.3474573069345712","0.31104194539519436","0.3232504608835659","""off""","29.58","5","29.58"
"2","255","""schwarz_alternative""","false","0","5","false","0.025249905080382537","""showerhead""","0.3474573069345712","0.31104194539519436","0.3581418283108011","""off""","29.58","5","29.58"
"2","260","""schwarz_alternative""","false","0","5","false","0.025249905080382537","""showerhead""","0.3474573069345712","0.31104194539519436","0.3959553541273726","""off""","29.58","5","29.58"
"2","265","""schwarz_alternative""","false","0","5","false","0.015936388765597678","""showerhead""","0.3474573069345712","0.31104194539519436","0.29282600758112654","""off""","29.58","5","29.58"
"2","270","""schwarz_alternative""","false","0","5","false","0.015936388765597678","""showerhead""","0.3474573069345712","0.31104194539519436","0.27652141396625307","""off""","29.58","5","29.58"
"2","275","""schwarz_alternative""","false","0","5","false","0.015936388765597678","""showerhead""","0.4384435080020946","0.31104194539519436","0.27652141396625307","""off""","29.58","5","29.58"
"2","280","""schwarz_alternative""","false","0","5","false","0.015936388765597678","""showerhead""","0.3540960834103333","0.31104194539519436","0.27652141396625307","""off""","29.58","5","29.58"
"2","285","""schwarz_alternative""","false","0","5","false","0.015936388765597678","""showerhead""","0.23746170307546455","0.31104194539519436","0.17656314229804868","""off""","29.58","5","29.58"
"2","290","""schwarz_alternative""","false","0","5","false","0.015936388765597678","""showerhead""","0.3139766299569528","0.31104194539519436","0.17656314229804868","""off""","29.58","5","29.58"
"2","295","""schwarz_alternative""","false","0","5","false","0.020742789637700928","""showerhead""","0.3139766299569528","0.31104194539519436","0.17656314229804868","""off""","29.58","5","29.58"
"2","300","""schwarz_alternative""","false","0","5","false","0.020742789637700928","""showerhead""","0.34477316320348594","0.31104194539519436","0.17656314229804868","""off""","29.58","5","29.58"
"3","5","""schwarz_alternative""","false","0","5","false","0.007215260655087029","""showerhead""","0.7389373563874211","0.19559428808868262","0.10769693413833403","""off""","1039.212","5","1039.212"
"3","10","""schwarz_alternative""","false","0","5","false","0.007215260655087029","""showerhead""","0.7259321500734754","0.19559428808868262","0.10769693413833403","""off""","1039.512","5","1039.212"
"3","15","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.19559428808868262","0.10769693413833403","""off""","1029.312","5","1029.312"
"3","20","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.19559428808868262","0.23707854149293814","""off""","1028.412","5","1028.412"
"3","25","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.13361232423130934","0.23707854149293814","""off""","1027.912","5","1027.912"
"3","30","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.6731122192949606","0.13361232423130934","0.23707854149293814","""off""","1028.712","5","1027.912"
"3","35","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.13361232423130934","0.2941257676472171","""off""","1029.512","5","1027.912"
"3","40","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.630462706440015","0.13361232423130934","0.23707854149293814","""off""","1028.812","5","1027.912"
"3","45","""schwarz_alternative""","false","0","5","false","0.005132905401054698","""showerhead""","0.7389373563874211","0.13361232423130934","0.23707854149293814","""off""","1033.512","5","1027.912"
"3","50","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.19686135387522777","0.23707854149293814","""off""","1029.312","5","1027.912"
"3","55","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.13361232423130934","0.24241791655955228","""off""","1028.612","5","1027.912"
"3","60","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.13361232423130934","0.19345723231776055","""off""","1030.112","5","1027.912"
"3","65","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.13361232423130934","0.3998862791603506","""off""","1028.812","5","1027.912"
"3","70","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7389373563874211","0.13361232423130934","0.43081849936217975","""off""","1028.712","5","1027.912"
"3","75","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.6943635964759037","0.13361232423130934","0.43081849936217975","""off""","1028.812","5","1027.912"
"3","80","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.7952542493318528","0.13361232423130934","0.43081849936217975","""off""","1029.112","5","1027.912"
"3","85","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.5675285560376426","0.13361232423130934","0.43081849936217975","""off""","1029.612","5","1027.912"
"3","90","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.4160453029597924","0.13361232423130934","0.43081849936217975","""off""","1028.612","5","1027.912"
"3","95","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.4160453029597924","0.107722634990182","0.43081849936217975","""off""","1028.412","5","1027.912"
"3","100","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.4160453029597924","0.107722634990182","0.3995220880374394","""off""","1028.812","5","1027.912"
"3","105","""schwarz_alternative""","false","0","5","false","0.004559602394048165","""showerhead""","0.4160453029597924","0.107722634990182","0.3995220880374394","""off""","1030.512","5","1027.912"
"3","110","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.3800951898808897","0.107722634990182","0.3995220880374394","""off""","1027.812","5","1027.812"
"3","115","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.3800951898808897","0","0.3995220880374394","""off""","1028.512","5","1027.812"
"3","120","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.32659543094982","0","0.3995220880374394","""off""","1028.212","5","1027.812"
"3","125","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.32659543094982","0","0.5618624036103578","""off""","1025.612","5","1025.612"
"3","130","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.32659543094982","0.05979291421790428","0.5618624036103578","""off""","1028.112","5","1025.612"
"3","135","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.5782164424740771","0","0.5618624036103578","""off""","1030.512","5","1025.612"
"3","140","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.32659543094982","0","0.4133676266208803","""off""","1027.712","5","1025.612"
"3","145","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.32659543094982","0","0.6467916989969049","""off""","1027.612","5","1025.612"
"3","150","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.2807897698551556","0","0.6782783199118556","""off""","1027.012","5","1025.612"
"3","155","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0","0.5618624036103578","""off""","1026.612","5","1025.612"
"3","160","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0","0.4091994756233025","""off""","1025.712","5","1025.612"
"3","165","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.22891507869877642","0","0.4091994756233025","""off""","1026.412","5","1025.612"
"3","170","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0","0.3517203949881128","""off""","1025.812","5","1025.612"
"3","175","""schwarz_alternative""","false","0","5","false","0.009334474583573601","""showerhead""","0.26718810987021757","2.0358920792087246E-6","0.3517203949881128","""off""","1036.32","5","1025.612"
"3","180","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0.01931484646683035","0.3517203949881128","""off""","1024.812","5","1024.812"
"3","185","""schwarz_alternative""","false","0","5","false","0.007218283574427992","""showerhead""","0.26718810987021757","0.01931484646683035","0.3517203949881128","""off""","1031.84","5","1024.812"
"3","190","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.34338677913463145","0.01931484646683035","0.3517203949881128","""off""","1027.312","5","1024.812"
"3","195","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0.013758139885979376","0.3517203949881128","""off""","1027.812","5","1024.812"
"3","200","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0.1401195135705068","0.3517203949881128","""off""","1025.912","5","1024.812"
"3","205","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.2841814784426375","0.01931484646683035","0.3517203949881128","""off""","1025.912","5","1024.812"
"3","210","""schwarz_alternative""","false","0","5","false","0.007578620328188857","""showerhead""","0.4197929038452413","0.01931484646683035","0.3517203949881128","""off""","1036.012","5","1024.812"
"3","215","""schwarz_alternative""","false","0","5","false","0.008977531999009261","""showerhead""","0.26718810987021757","0.01931484646683035","0.3517203949881128","""off""","1036.42","5","1024.812"
"3","220","""schwarz_alternative""","false","0","5","false","0.008261737845471998","""showerhead""","0.26718810987021757","0.01931484646683035","0.3517203949881128","""off""","1032.74","5","1024.812"
"3","225","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.26718810987021757","0.01931484646683035","0.2282829391500637","""off""","1026.212","5","1024.812"
"3","230","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.2351456897975674","0.01931484646683035","0.3517203949881128","""off""","1025.612","5","1024.812"
"3","235","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.2351456897975674","0","0.3517203949881128","""off""","1024.712","5","1024.712"
"3","240","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.39679435287216247","0","0.3517203949881128","""off""","1030.212","5","1024.712"
"3","245","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.23672101698748604","0","0.3517203949881128","""off""","1025.212","5","1024.712"
"3","250","""schwarz_alternative""","false","0","5","false","0.010431152120063838","""showerhead""","0.2351456897975674","0.0021705717226443333","0.3517203949881128","""off""","1043.42","5","1024.712"
"3","255","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.2351456897975674","0","0.34381895721239275","""off""","1024.212","5","1024.212"
