"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","policy*","num-replicates","best-fitness-so-far"
"10","5","""schwarz_alternative""","true","0","5","false","0.013186855645149634","""showerhead""","0.31404778130989097","0.9598633471712763","0.7464539609929615","""off""","5","29.58"
"10","50","""schwarz_alternative""","true","0","5","false","0.008075068613210763","""showerhead""","0.1433743771883509","0.8963040832584336","0.7382204337317759","""off""","5","25.88"
"10","55","""schwarz_alternative""","true","0","5","false","0.008075068613210763","""showerhead""","0.1433743771883509","0.7989414365942734","0.7382204337317759","""off""","5","24.679999999999996"
"10","80","""schwarz_alternative""","true","0","5","false","0.008075068613210763","""showerhead""","0.1433743771883509","0.7454515678422783","0.7382204337317759","""off""","5","23.38"
"10","100","""schwarz_alternative""","true","0","5","false","0.008075068613210763","""showerhead""","0.1433743771883509","0.7725168606186841","0.7382204337317759","""off""","5","22.78"
"10","175","""schwarz_alternative""","true","0","5","false","0.010228113851603843","""showerhead""","0.1433743771883509","0.7725168606186841","0.670906795773443","""off""","5","21.48"
"10","180","""schwarz_alternative""","true","0","5","false","0.012363446611119547","""showerhead""","0.1433743771883509","0.7725168606186841","0.670906795773443","""off""","5","20.48"
"10","185","""schwarz_alternative""","true","0","5","false","0.012363446611119547","""showerhead""","0.1433743771883509","0.6185299563686254","0.670906795773443","""off""","5","19.68"
"10","195","""schwarz_alternative""","true","0","5","false","0.012363446611119547","""showerhead""","0.1433743771883509","0.4674957226991065","0.5824060476435103","""off""","5","13.98"
"10","215","""schwarz_alternative""","true","0","5","false","0.012363446611119547","""showerhead""","0.1433743771883509","0.4674957226991065","0.5956851725541695","""off""","5","13.580000000000002"
"10","225","""schwarz_alternative""","true","0","5","false","0.01764278092583615","""showerhead""","0.11466546213731323","0.4674957226991065","0.5956851725541695","""off""","5","13.220000000000002"
"10","230","""schwarz_alternative""","true","0","5","false","0.01764278092583615","""showerhead""","0","0.4674957226991065","0.5956851725541695","""off""","5","8.94"
"11","5","""schwarz_alternative""","true","0","5","false","0.01351398140816016","""showerhead""","0.8215666673523582","0.7640288558981487","0.267837539917281","""off""","5","29.58"
"11","140","""schwarz_alternative""","true","0","5","false","0.023991777290074776","""showerhead""","1","0.36869697678345803","0","""off""","5","29.38"
"12","5","""schwarz_alternative""","true","0","5","false","0.0064597294200313665","""showerhead""","0.9371481970084371","0.860494987245624","0.30346102222270277","""off""","5","29.58"
"13","5","""schwarz_alternative""","true","0","5","false","0.011429736164893158","""showerhead""","0.050134966962793626","0.29495074675648225","0.6937298519779338","""off""","5","11.212"
"13","30","""schwarz_alternative""","true","0","5","false","0.011429736164893158","""showerhead""","0.050134966962793626","0.29495074675648225","0.39609978140458146","""off""","5","9.711999999999998"
"13","85","""schwarz_alternative""","true","0","5","false","0.011429736164893158","""showerhead""","0.03923662092617658","0.29495074675648225","0.39609978140458146","""off""","5","9.512"
"13","145","""schwarz_alternative""","true","0","5","false","0.011429736164893158","""showerhead""","0.03923662092617658","0.36602553691198436","0.39609978140458146","""off""","5","8.764000000000001"
"13","160","""schwarz_alternative""","true","0","5","false","0.012666355555244117","""showerhead""","0.03923662092617658","0.36602553691198436","0.39609978140458146","""off""","5","8.38"
"13","255","""schwarz_alternative""","true","0","5","false","0.012666355555244117","""showerhead""","0","0.3356050341425517","0.47624480601381325","""off""","5","8.264"
"14","5","""schwarz_alternative""","true","0","5","false","0.021904687335447072","""showerhead""","0.7789154897286784","0.9337725919662496","0.2641105359059944","""off""","5","29.58"
"14","140","""schwarz_alternative""","true","0","5","false","0.0149253041421217","""showerhead""","0.07462830727538758","0.6498872103478198","0.199680571780874","""off""","5","16.48"
"14","145","""schwarz_alternative""","true","0","5","false","0.016518361356746867","""showerhead""","0.07462830727538758","0.6498872103478198","0.199680571780874","""off""","5","15.008000000000001"
"14","150","""schwarz_alternative""","true","0","5","false","0.016518361356746867","""showerhead""","0","0.6498872103478198","0.199680571780874","""off""","5","10.208"
"14","165","""schwarz_alternative""","true","0","5","false","0.016518361356746867","""showerhead""","0","0.4557694098336069","0.199680571780874","""off""","5","5.72"
"15","5","""schwarz_alternative""","true","0","5","false","0.026531505570199822","""showerhead""","0.3226456665992091","0.9610004694862546","0.4850775223467646","""off""","5","29.58"
"16","5","""schwarz_alternative""","true","0","5","false","0.02250236391089681","""showerhead""","0.6538053387381492","0.193849031126048","0.556536790009829","""off""","5","32.611999999999995"
"16","25","""schwarz_alternative""","true","0","5","false","0.02250236391089681","""showerhead""","0.6538053387381492","0.17154925404558266","0.5322541940438303","""off""","5","31.512"
"16","50","""schwarz_alternative""","true","0","5","false","0.02250236391089681","""showerhead""","0.6538053387381492","0.17154925404558266","0.4256206004130998","""off""","5","30.311999999999998"
"16","55","""schwarz_alternative""","true","0","5","false","0.014602095077784344","""showerhead""","0.6538053387381492","0.17154925404558266","0.4256206004130998","""off""","5","26.812"
"16","60","""schwarz_alternative""","true","0","5","false","0.012933053584928873","""showerhead""","0.6538053387381492","0.17154925404558266","0.4256206004130998","""off""","5","21.412"
"16","65","""schwarz_alternative""","true","0","5","false","0.012933053584928873","""showerhead""","0.6368436622263063","0.17154925404558266","0.4256206004130998","""off""","5","20.612000000000002"
"16","80","""schwarz_alternative""","true","0","5","false","0.012933053584928873","""showerhead""","0.6268859997844982","0.17154925404558266","0.4256206004130998","""off""","5","20.264"
"16","120","""schwarz_alternative""","true","0","5","false","0.012933053584928873","""showerhead""","0.6161748910405962","0","0.4256206004130998","""off""","5","20.212"
"16","125","""schwarz_alternative""","true","0","5","false","0.011457766883714493","""showerhead""","0.6161748910405962","0","0.4256206004130998","""off""","5","17.264000000000003"
"16","185","""schwarz_alternative""","true","0","5","false","0.011457766883714493","""showerhead""","0.48684358220114143","0.14493996689381347","1","""off""","5","17.264"
"16","230","""schwarz_alternative""","true","0","5","false","0.011457766883714493","""showerhead""","0.3486099885766355","0.14493996689381347","0.9822282290592391","""off""","5","16.812"
"16","240","""schwarz_alternative""","true","0","5","false","0.011457766883714493","""showerhead""","0.3486099885766355","0.14493996689381347","1","""off""","5","15.964"
"16","245","""schwarz_alternative""","true","0","5","false","0.011457766883714493","""showerhead""","0.3486099885766355","0.2257829868009204","1","""off""","5","15.764000000000001"
"17","5","""schwarz_alternative""","true","0","5","false","0.03562706476179682","""showerhead""","0.7895744033025403","0.9357373897505588","0.979361665789224","""off""","5","29.58"
"18","5","""schwarz_alternative""","true","0","5","false","0.015606609208484883","""showerhead""","0.6135807522505685","0.37361609124662654","0.6027105029540725","""off""","5","29.58"
"18","15","""schwarz_alternative""","true","0","5","false","0.015606609208484883","""showerhead""","0.6765305335693719","0.2287686404486242","0.6027105029540725","""off""","5","24.912"
"18","25","""schwarz_alternative""","true","0","5","false","0.015606609208484883","""showerhead""","0.6765305335693719","0.19228899729663637","0.6027105029540725","""off""","5","24.412"
"18","35","""schwarz_alternative""","true","0","5","false","0.015606609208484883","""showerhead""","0.6904875397490462","0.19228899729663637","0.6027105029540725","""off""","5","23.912"
"18","40","""schwarz_alternative""","true","0","5","false","0.0123594138652507","""showerhead""","0.6904875397490462","0.19228899729663637","0.6027105029540725","""off""","5","20.912"
"18","45","""schwarz_alternative""","true","0","5","false","0.0123594138652507","""showerhead""","0.6904875397490462","0.1834024692665259","0.6027105029540725","""off""","5","18.279999999999998"
"18","185","""schwarz_alternative""","true","0","5","false","0.013247003016039333","""showerhead""","0.7361036148907286","0.022838201672022274","0.46401133164172625","""off""","5","18.164"
"19","5","""schwarz_alternative""","true","0","5","false","0.009474927583215872","""showerhead""","0.800553267348377","0.3314854480773223","0.19855211267111306","""off""","5","29.58"
"19","105","""schwarz_alternative""","true","0","5","false","0.014783357045204738","""showerhead""","0.5930314717931251","0.20798468481025054","0.5676318886618559","""off""","5","23.512000000000004"
"19","110","""schwarz_alternative""","true","0","5","false","0.014783357045204738","""showerhead""","0.5930314717931251","0.20798468481025054","0.26363351070590063","""off""","5","23.212"
"19","125","""schwarz_alternative""","true","0","5","false","0.014783357045204738","""showerhead""","0.6265925405944673","0.20798468481025054","0.26363351070590063","""off""","5","21.112"
"19","140","""schwarz_alternative""","true","0","5","false","0.014783357045204738","""showerhead""","0.5609579323690989","0.20798468481025054","0.26363351070590063","""off""","5","20.712"
"19","145","""schwarz_alternative""","true","0","5","false","0.009569460328218602","""showerhead""","0.5609579323690989","0.20798468481025054","0.26363351070590063","""off""","5","19.864"
"19","150","""schwarz_alternative""","true","0","5","false","0.009569460328218602","""showerhead""","0.4161264067948516","0.20798468481025054","0.26363351070590063","""off""","5","18.580000000000002"
"20","5","""schwarz_alternative""","true","0","5","false","0.0127006179434797","""showerhead""","0.5098224145392825","0.21570235653218017","0.8302179164343241","""off""","5","19.464000000000002"
"20","15","""schwarz_alternative""","true","0","5","false","0.008921311078702771","""showerhead""","0.5098224145392825","0.21570235653218017","0.9615192413999857","""off""","5","19.364"
"20","25","""schwarz_alternative""","true","0","5","false","0.011270702950364366","""showerhead""","0.5098224145392825","0.1550916752386442","0.9615192413999857","""off""","5","18.464000000000002"
"20","55","""schwarz_alternative""","true","0","5","false","0.011270702950364366","""showerhead""","0.5098224145392825","0.1550916752386442","0.839462658266062","""off""","5","18.312"
"20","95","""schwarz_alternative""","true","0","5","false","0.009885493735447346","""showerhead""","0.3252670862357294","0.1550916752386442","0.7764144643818046","""off""","5","16.98"
"20","110","""schwarz_alternative""","true","0","5","false","0.010298845688318615","""showerhead""","0.3252670862357294","0.1550916752386442","0.8999920450731269","""off""","5","16.080000000000002"
"20","140","""schwarz_alternative""","true","0","5","false","0.010737941795878577","""showerhead""","0.10750659378345861","0.1550916752386442","1","""off""","5","13.539999999999997"
"20","155","""schwarz_alternative""","true","0","5","false","0.010471292560408617","""showerhead""","0.10750659378345861","0.1550916752386442","1","""off""","5","13.112000000000002"
"20","170","""schwarz_alternative""","true","0","5","false","0.010471292560408617","""showerhead""","0.10750659378345861","0.20183122640410855","1","""off""","5","12.212000000000002"
"20","180","""schwarz_alternative""","true","0","5","false","0.010471292560408617","""showerhead""","0.16043515736957026","0.20183122640410855","1","""off""","5","12.111999999999998"
"20","185","""schwarz_alternative""","true","0","5","false","0.00840119994157288","""showerhead""","0.16043515736957026","0.20183122640410855","1","""off""","5","11.912000000000003"
"20","200","""schwarz_alternative""","true","0","5","false","0.007053031777887772","""showerhead""","0.15687639905552517","0.20183122640410855","1","""off""","5","10.964"
"20","250","""schwarz_alternative""","true","0","5","false","0.00803850728857127","""showerhead""","0.15687639905552517","0.20183122640410855","1","""off""","5","10.412"
"21","5","""schwarz_alternative""","true","0","5","false","0.02676599317662986","""showerhead""","0.38117900513733405","0.6026024724457623","0.8732131952525571","""off""","5","29.58"
"22","5","""schwarz_alternative""","true","0","5","false","0.015319624335315784","""showerhead""","0.5430607051058901","0.9987800827259684","0.4046672127200053","""off""","5","29.58"
"23","5","""schwarz_alternative""","true","0","5","false","0.028377655500486487","""showerhead""","0.0914353885492658","0.9859338617563239","0.7386872466046291","""off""","5","20.519999999999996"
"23","50","""schwarz_alternative""","true","0","5","false","0.023907278888673368","""showerhead""","0.0914353885492658","0.8350766712148887","0.7386872466046291","""off""","5","14.32"
"23","55","""schwarz_alternative""","true","0","5","false","0.021620553934119793","""showerhead""","0.0914353885492658","0.8350766712148887","0.7386872466046291","""off""","5","11.072000000000001"
"23","60","""schwarz_alternative""","true","0","5","false","0.021620553934119793","""showerhead""","0.0914353885492658","0.8350766712148887","0.6417157346745469","""off""","5","9.908"
"23","80","""schwarz_alternative""","true","0","5","false","0.021620553934119793","""showerhead""","0.0914353885492658","0.8360008773167192","0.6417157346745469","""off""","5","9.388000000000002"
"23","155","""schwarz_alternative""","true","0","5","false","0.021620553934119793","""showerhead""","0.06261017157770885","0.8036952459551923","0.9955453850416056","""off""","5","8.207999999999998"
"24","5","""schwarz_alternative""","true","0","5","false","0.010447579353346515","""showerhead""","0.4607057004596896","0.29102544071797287","0.6041194308303156","""off""","5","29.58"
"25","5","""schwarz_alternative""","true","0","5","false","0.015876774120662532","""showerhead""","0.6038839203916673","0.19965706189321997","0.2993780487380202","""off""","5","25.412"
"25","10","""schwarz_alternative""","true","0","5","false","0.015876774120662532","""showerhead""","0.6116359845899554","0.19965706189321997","0.2993780487380202","""off""","5","23.612"
"25","110","""schwarz_alternative""","true","0","5","false","0.015876774120662532","""showerhead""","0.6116359845899554","0.19965706189321997","0.30373526777108817","""off""","5","20.712"
"25","170","""schwarz_alternative""","true","0","5","false","0.011209578740668705","""showerhead""","0.6116359845899554","0.19965706189321997","0.4022175582269036","""off""","5","20.680000000000003"
"25","180","""schwarz_alternative""","true","0","5","false","0.011209578740668705","""showerhead""","0.6116359845899554","0.19965706189321997","0.4925599617801505","""off""","5","19.864000000000004"
"25","195","""schwarz_alternative""","true","0","5","false","0.011209578740668705","""showerhead""","0.6116359845899554","0.19965706189321997","0.2864089084387172","""off""","5","19.564"
"25","220","""schwarz_alternative""","true","0","5","false","0.011209578740668705","""showerhead""","0.6004494429783882","0.19965706189321997","0.3415298517957215","""off""","5","18.564"
"25","270","""schwarz_alternative""","true","0","5","false","0.01224143597649436","""showerhead""","0.35840159047763775","0.2085561707311133","0.2494895555905332","""off""","5","17.912"
"25","280","""schwarz_alternative""","true","0","5","false","0.01224143597649436","""showerhead""","0.2507515611131056","0.2085561707311133","0.2494895555905332","""off""","5","17.012"
"25","285","""schwarz_alternative""","true","0","5","false","0.01167388635007767","""showerhead""","0.2507515611131056","0.2085561707311133","0.2494895555905332","""off""","5","16.712"
"25","290","""schwarz_alternative""","true","0","5","false","0.01167388635007767","""showerhead""","0.2507515611131056","0.0879781740741936","0.2494895555905332","""off""","5","16.012"
"25","295","""schwarz_alternative""","true","0","5","false","0.01167388635007767","""showerhead""","0.2507515611131056","0.0879781740741936","0.2206585061327489","""off""","5","15.612000000000002"
"26","5","""schwarz_alternative""","true","0","5","false","0.029982758646226976","""showerhead""","0.15117673119248876","0.1342781797658762","0.6174753409288597","""off""","5","1067.82"
"26","10","""schwarz_alternative""","true","0","5","false","0.029982758646226976","""showerhead""","0.20599888571784894","0.1342781797658762","0.7690831041117893","""off""","5","1067.02"
"26","15","""schwarz_alternative""","true","0","5","false","0.023940337738292683","""showerhead""","0.20599888571784894","0.1342781797658762","0.7690831041117893","""off""","5","1056.92"
"26","20","""schwarz_alternative""","true","0","5","false","0.023940337738292683","""showerhead""","0.2889123663646299","0.1342781797658762","0.7690831041117893","""off""","5","50.72"
"26","35","""schwarz_alternative""","true","0","5","false","0.023940337738292683","""showerhead""","0.44634865747790664","0.1342781797658762","0.7690831041117893","""off""","5","36.32000000000001"
"26","40","""schwarz_alternative""","true","0","5","false","0.023940337738292683","""showerhead""","0.44634865747790664","0.1342781797658762","0.8204105479838615","""off""","5","35.84"
"26","45","""schwarz_alternative""","true","0","5","false","0.023940337738292683","""showerhead""","0.5625899254912115","0.1342781797658762","0.8204105479838615","""off""","5","34.22"
"26","55","""schwarz_alternative""","true","0","5","false","0.023311291356389673","""showerhead""","0.5625899254912115","0.1342781797658762","0.8204105479838615","""off""","5","31.912"
"26","135","""schwarz_alternative""","true","0","5","false","0.023311291356389673","""showerhead""","0.5460872625555756","0.3066928967645137","0.7890790953441768","""off""","5","29.58"
"27","5","""schwarz_alternative""","true","0","5","false","0.022361101571049855","""showerhead""","0.6929862504336622","0.5230336859652641","0.5902771007241925","""off""","5","29.58"
"27","290","""schwarz_alternative""","true","0","5","false","0.01742635995900891","""showerhead""","0.6745590058305371","0.22519651274127844","0.2360379680741721","""off""","5","24.811999999999998"
"28","5","""schwarz_alternative""","true","0","5","false","0.03294971116584569","""showerhead""","0.5194079827877542","0.49828078620355054","0.43435852977140366","""off""","5","29.58"
"29","5","""schwarz_alternative""","true","0","5","false","0.0101780756022655","""showerhead""","0.535697165986407","0.18314238336259392","0.0748634178295775","""off""","5","19.78"
"29","10","""schwarz_alternative""","true","0","5","false","0.011780145017810459","""showerhead""","0.535697165986407","0.18314238336259392","0.0748634178295775","""off""","5","19.764000000000003"
"29","15","""schwarz_alternative""","true","0","5","false","0.011780145017810459","""showerhead""","0.535697165986407","0.0031340666819172913","0.2660160983867498","""off""","5","19.064"
"29","20","""schwarz_alternative""","true","0","5","false","0.011780145017810459","""showerhead""","0.535697165986407","0.0031340666819172913","0.15562534316562343","""off""","5","18.812"
"29","25","""schwarz_alternative""","true","0","5","false","0.011780145017810459","""showerhead""","0.535697165986407","0","0.15562534316562343","""off""","5","18.764"
"29","130","""schwarz_alternative""","true","0","5","false","0.011780145017810459","""showerhead""","0.7881792602415163","0.2292119961102025","0.0890531448591772","""off""","5","18.312000000000005"
"29","140","""schwarz_alternative""","true","0","5","false","0.011780145017810459","""showerhead""","0.6370993376233365","0.2292119961102025","0.0890531448591772","""off""","5","18.163999999999998"
"29","205","""schwarz_alternative""","true","0","5","false","0.009779832749458189","""showerhead""","0.7899841255470367","0.22412999657114702","0.0890531448591772","""off""","5","18.064"
"29","220","""schwarz_alternative""","true","0","5","false","0.009779832749458189","""showerhead""","0.9495505663850631","0.22412999657114702","0.0890531448591772","""off""","5","17.664"
"30","5","""schwarz_alternative""","true","0","5","false","0.03707646665230563","""showerhead""","0.5272568621099336","0.8610696729194758","0.6621404276865736","""off""","5","29.58"
"31","5","""schwarz_alternative""","true","0","5","false","0.026677939483235165","""showerhead""","0.9334244570789924","0.551012771696554","0.3515036645260782","""off""","5","29.58"
"32","5","""schwarz_alternative""","true","0","5","false","0.03759150746969106","""showerhead""","0.29718920142137817","0.46779537914455327","0.27743999820987775","""off""","5","29.58"
"32","75","""schwarz_alternative""","true","0","5","false","0.03965852887649166","""showerhead""","0.31674080335610144","0.5997025676190703","0","""off""","5","27.880000000000003"
"32","100","""schwarz_alternative""","true","0","5","false","0.04","""showerhead""","0.31674080335610144","0.581399381580571","0","""off""","5","23.18"
"33","5","""schwarz_alternative""","true","0","5","false","0.00935984642723798","""showerhead""","0.9946227788344031","0.71022853631906","0.12444266424329864","""off""","5","29.58"
"34","5","""schwarz_alternative""","true","0","5","false","0.007944360855451173","""showerhead""","0.14426638405468772","0.40967946939670563","0.8704662998201332","""off""","5","25.18"
"34","15","""schwarz_alternative""","true","0","5","false","0.007944360855451173","""showerhead""","0.14426638405468772","0.4374287835890504","0.8704662998201332","""off""","5","24.580000000000002"
"34","20","""schwarz_alternative""","true","0","5","false","0.007944360855451173","""showerhead""","0.04884273139329465","0.4374287835890504","0.8704662998201332","""off""","5","23.080000000000002"
"34","30","""schwarz_alternative""","true","0","5","false","0.007944360855451173","""showerhead""","0.04884273139329465","0.27209097192155446","0.8704662998201332","""off""","5","12.479999999999999"
"34","75","""schwarz_alternative""","true","0","5","false","0.007944360855451173","""showerhead""","0.04884273139329465","0.27209097192155446","0.7883174404645291","""off""","5","12.280000000000001"
"34","80","""schwarz_alternative""","true","0","5","false","0.008748995962995157","""showerhead""","0.04884273139329465","0.27209097192155446","0.7883174404645291","""off""","5","11.480000000000002"
"34","85","""schwarz_alternative""","true","0","5","false","0.008748995962995157","""showerhead""","0.02090852421675213","0.27209097192155446","0.7883174404645291","""off""","5","9.628"
"35","5","""schwarz_alternative""","true","0","5","false","0.03417989348765356","""showerhead""","0.3485429478614104","0.11093118805353175","0.5903555723167578","""off""","5","1066.12"
"35","10","""schwarz_alternative""","true","0","5","false","0.03417989348765356","""showerhead""","0.3485429478614104","0.1816336320710429","0.5903555723167578","""off""","5","1065.82"
"35","15","""schwarz_alternative""","true","0","5","false","0.03417989348765356","""showerhead""","0.3732059484791683","0.1816336320710429","0.5903555723167578","""off""","5","1060.72"
"35","30","""schwarz_alternative""","true","0","5","false","0.03166157555826359","""showerhead""","0.3732059484791683","0.1816336320710429","0.5903555723167578","""off""","5","1058.92"
"35","45","""schwarz_alternative""","true","0","5","false","0.03166157555826359","""showerhead""","0.4255672940299293","0.44831382701735245","0.5903555723167578","""off""","5","29.58"
"35","145","""schwarz_alternative""","true","0","5","false","0.016965616907906544","""showerhead""","0.36692213506513405","0.19199418027715762","0.8705922711544","""off""","5","25.712"
"35","160","""schwarz_alternative""","true","0","5","false","0.016965616907906544","""showerhead""","0.36692213506513405","0.19199418027715762","0.8363714036133697","""off""","5","25.612000000000002"
"35","180","""schwarz_alternative""","true","0","5","false","0.01329849397548228","""showerhead""","0.36692213506513405","0.19199418027715762","0.8363714036133697","""off""","5","22.312000000000005"
"35","185","""schwarz_alternative""","true","0","5","false","0.01329849397548228","""showerhead""","0.36692213506513405","0.10821644399645554","0.8363714036133697","""off""","5","18.163999999999998"
"35","235","""schwarz_alternative""","true","0","5","false","0.009127023661577418","""showerhead""","0.325685170026894","0.038331400313151534","0.8688061588630221","""off""","5","17.88"
"35","245","""schwarz_alternative""","true","0","5","false","0.009127023661577418","""showerhead""","0.27289796024146096","0.038331400313151534","1","""off""","5","16.48"
"35","250","""schwarz_alternative""","true","0","5","false","0.009127023661577418","""showerhead""","0.17426872175545827","0.038331400313151534","1","""off""","5","12.112"
"36","5","""schwarz_alternative""","true","0","5","false","0.02620142142482854","""showerhead""","0.5146062252354187","0.16663324131569668","0.7957508163096345","""off""","5","39.22"
"36","20","""schwarz_alternative""","true","0","5","false","0.0236907060226721","""showerhead""","0.5146062252354187","0.16663324131569668","0.7957508163096345","""off""","5","37.04"
"36","25","""schwarz_alternative""","true","0","5","false","0.02263438256598196","""showerhead""","0.5146062252354187","0.16663324131569668","0.7957508163096345","""off""","5","32.74"
"36","30","""schwarz_alternative""","true","0","5","false","0.02263438256598196","""showerhead""","0.5146062252354187","0.3254240053132744","0.7957508163096345","""off""","5","29.58"
"36","260","""schwarz_alternative""","true","0","5","false","0.023120083057435764","""showerhead""","0.15346537679346145","0.809331520219329","0.888954384402239","""off""","5","10.708000000000002"
