"search-number","evaluation","technology-diffusion-method*","word-of-mouth?*","technology-adoption*","technology-awareness*","debug?*","deliberation_rate*","innovation*","leader_w_social*","main_w_social*","hed_w_social*","policy*","num-replicates","best-fitness-so-far"
"31","5","""schwarz_alternative""","false","0","5","false","0.029393820456997424","""showerhead""","0.8585078065373328","0.27710344196330194","0.15187235171714575","""off""","5","29.58"
"32","5","""schwarz_alternative""","false","0","5","false","0.03788063225535648","""showerhead""","0.27038980320584427","0.3490590486093039","0.78302612561624","""off""","5","29.58"
"33","5","""schwarz_alternative""","false","0","5","false","0.028085881071634167","""showerhead""","0.10691084021042596","0.594178947210764","0.7220753297766817","""off""","5","1067.92"
"33","10","""schwarz_alternative""","false","0","5","false","0.028085881071634167","""showerhead""","0.10691084021042596","0.594178947210764","0.9052477897385427","""off""","5","1067.42"
"33","15","""schwarz_alternative""","false","0","5","false","0.028085881071634167","""showerhead""","0.026670839259858747","0.594178947210764","0.9052477897385427","""off""","5","1067.22"
"33","25","""schwarz_alternative""","false","0","5","false","0.028085881071634167","""showerhead""","0.13128998200978914","0.594178947210764","0.8418091384108815","""off""","5","1066.72"
"33","50","""schwarz_alternative""","false","0","5","false","0.028085881071634167","""showerhead""","0.22278387756398982","0.594178947210764","0.8709269311349837","""off""","5","29.58"
"34","5","""schwarz_alternative""","false","0","5","false","0.014085619178524083","""showerhead""","0.812363794588152","0.2643752890354797","0.8970946525691454","""off""","5","29.58"
"35","5","""schwarz_alternative""","false","0","5","false","0.027229036666096194","""showerhead""","0.87102339741548","0.3727759338619837","0.7797788919963465","""off""","5","29.58"
"36","5","""schwarz_alternative""","false","0","5","false","0.00465032367937588","""showerhead""","0.27979760921715413","0.6053421633815941","0.42135773594507653","""off""","5","29.58"
"37","5","""schwarz_alternative""","false","0","5","false","0.004184053370900857","""showerhead""","0.8501047867354763","0.06306567664022156","0.810302842897608","""off""","5","1029.712"
"37","35","""schwarz_alternative""","false","0","5","false","0.004184053370900857","""showerhead""","0.9691521466687579","0.06306567664022156","0.8629484512278851","""off""","5","1029.612"
"37","55","""schwarz_alternative""","false","0","5","false","0.004184053370900857","""showerhead""","0.8691329678783497","0.06306567664022156","0.8629484512278851","""off""","5","1029.212"
"37","95","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.8691329678783497","0.15939944217566424","0.6734419010131231","""off""","5","1028.212"
"37","100","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.8691329678783497","0.07414342751567708","0.6734419010131231","""off""","5","1028.112"
"37","120","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.8691329678783497","0.41041032328541127","0.49688653177763065","""off""","5","29.58"
"38","5","""schwarz_alternative""","false","0","5","false","0.039396548395245645","""showerhead""","0.6619493334120086","0.3070524063990382","0.05858878935602807","""off""","5","29.58"
"39","5","""schwarz_alternative""","false","0","5","false","0.010967218277687589","""showerhead""","0.200439701518061","0.21573840627956764","0.9925275183686424","""off""","5","1047.62"
"39","10","""schwarz_alternative""","false","0","5","false","0.010967218277687589","""showerhead""","0.200439701518061","0.17793325478418406","0.9925275183686424","""off""","5","1046.52"
"39","15","""schwarz_alternative""","false","0","5","false","0.007400742887828452","""showerhead""","0.200439701518061","0.17793325478418406","0.9925275183686424","""off""","5","1031.34"
"39","30","""schwarz_alternative""","false","0","5","false","0.007400742887828452","""showerhead""","0.17347750647688326","0.17793325478418406","0.9303074884444298","""off""","5","1031.32"
"39","35","""schwarz_alternative""","false","0","5","false","0.007400742887828452","""showerhead""","0.17347750647688326","0.3835395328104331","0.9303074884444298","""off""","5","29.58"
"40","5","""schwarz_alternative""","false","0","5","false","0.03336158894755621","""showerhead""","0.035899766928152665","0.9736695574734284","0.954461064940924","""off""","5","1069.1200000000001"
"40","10","""schwarz_alternative""","false","0","5","false","0.0316255386421018","""showerhead""","0.035899766928152665","0.9736695574734284","0.954461064940924","""off""","5","1068.22"
"40","15","""schwarz_alternative""","false","0","5","false","0.0316255386421018","""showerhead""","0.035899766928152665","0.9736695574734284","1","""off""","5","1067.02"
"40","35","""schwarz_alternative""","false","0","5","false","0.030663365646820748","""showerhead""","0.11060433930003143","0.9736695574734284","1","""off""","5","1066.72"
"40","40","""schwarz_alternative""","false","0","5","false","0.030663365646820748","""showerhead""","0.11060433930003143","1","1","""off""","5","1051.82"
"40","45","""schwarz_alternative""","false","0","5","false","0.02454372518925029","""showerhead""","0.05694246943997659","1","1","""off""","5","1039.02"
"40","55","""schwarz_alternative""","false","0","5","false","0.02454372518925029","""showerhead""","0.1836080858955862","1","1","""off""","5","29.58"
"41","5","""schwarz_alternative""","false","0","5","false","0.035968071550868494","""showerhead""","0.5415287701993194","0.09043167094738658","0.3964996651694892","""off""","5","1070.02"
"41","10","""schwarz_alternative""","false","0","5","false","0.029971561161623375","""showerhead""","0.5415287701993194","0.09043167094738658","0.3483016296896094","""off""","5","1069.02"
"41","40","""schwarz_alternative""","false","0","5","false","0.030603606670241507","""showerhead""","0.5013674861760936","0.09712219927078916","0.31794367284272224","""off""","5","1068.72"
"41","60","""schwarz_alternative""","false","0","5","false","0.026129209837197832","""showerhead""","0.5911867145385562","0","0.31794367284272224","""off""","5","1067.42"
"41","65","""schwarz_alternative""","false","0","5","false","0.019964338741368194","""showerhead""","0.5911867145385562","0","0.31794367284272224","""off""","5","1062.22"
"41","70","""schwarz_alternative""","false","0","5","false","0.019964338741368194","""showerhead""","0.5911867145385562","0","0.2718244547220766","""off""","5","1062.02"
"41","80","""schwarz_alternative""","false","0","5","false","0.018260659980856193","""showerhead""","0.5911867145385562","0","0.2718244547220766","""off""","5","1058.52"
"41","100","""schwarz_alternative""","false","0","5","false","0.018260659980856193","""showerhead""","0.5911867145385562","0.005376284825246676","0.24492093475640536","""off""","5","1057.32"
"41","110","""schwarz_alternative""","false","0","5","false","0.013096485223611454","""showerhead""","0.5911867145385562","0.005376284825246676","0.24492093475640536","""off""","5","1043.82"
"41","180","""schwarz_alternative""","false","0","5","false","0.013096485223611454","""showerhead""","0.6455277379021374","0.19790133921107936","0.5874595699322842","""off""","5","1043.62"
"41","185","""schwarz_alternative""","false","0","5","false","0.013096485223611454","""showerhead""","0.6455277379021374","0.3104250940524854","0.5874595699322842","""off""","5","29.58"
"42","5","""schwarz_alternative""","false","0","5","false","0.027467752504166793","""showerhead""","0.8122821066881105","0.9121924525841788","0.0689406490965423","""off""","5","29.58"
"43","5","""schwarz_alternative""","false","0","5","false","0.018456164339114543","""showerhead""","0.9692581762470021","0.4344458689138285","0.032599997363148336","""off""","5","29.58"
"44","5","""schwarz_alternative""","false","0","5","false","0.0046642935704666495","""showerhead""","0.9737677832774262","0.057617390585268935","0.09346352097829114","""off""","5","1032.612"
"44","10","""schwarz_alternative""","false","0","5","false","0.0046642935704666495","""showerhead""","0.9553445109775953","0.057617390585268935","0.09346352097829114","""off""","5","1032.412"
"44","15","""schwarz_alternative""","false","0","5","false","0.0046642935704666495","""showerhead""","0.9553445109775953","0.1706740827115712","0.09346352097829114","""off""","5","1031.112"
"44","50","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.9553445109775953","0.1706740827115712","0.09346352097829114","""off""","5","1029.112"
"44","60","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.9553445109775953","0.2474381696058952","0.09346352097829114","""off""","5","29.58"
"45","5","""schwarz_alternative""","false","0","5","false","0.01548706001873537","""showerhead""","0.6273563104800188","0.7208526684622554","0.37914057533182743","""off""","5","29.58"
"46","5","""schwarz_alternative""","false","0","5","false","0.027179365864299237","""showerhead""","0.8565179933407261","0.31862089094947177","0.5964566254597855","""off""","5","29.58"
"47","5","""schwarz_alternative""","false","0","5","false","0.014620744641390616","""showerhead""","0.4991142436641146","0.7806165558670796","0.6674978999003922","""off""","5","29.58"
"48","5","""schwarz_alternative""","false","0","5","false","0.020524848837551988","""showerhead""","0.44817007947027365","0.11131755429457679","0.4850996355252396","""off""","5","1062.82"
"48","10","""schwarz_alternative""","false","0","5","false","0.020524848837551988","""showerhead""","0.48197918040626936","0.11131755429457679","0.4850996355252396","""off""","5","1062.72"
"48","25","""schwarz_alternative""","false","0","5","false","0.019688688246236753","""showerhead""","0.49363751509844506","0.11131755429457679","0.4850996355252396","""off""","5","1061.12"
"48","30","""schwarz_alternative""","false","0","5","false","0.019688688246236753","""showerhead""","0.49363751509844506","0.11131755429457679","0.27743488648521253","""off""","5","1061.02"
"48","50","""schwarz_alternative""","false","0","5","false","0.019688688246236753","""showerhead""","0.6096792707246401","0.13639094000718183","0.29480370843991843","""off""","5","1060.12"
"48","65","""schwarz_alternative""","false","0","5","false","0.019688688246236753","""showerhead""","0.7189613845664486","0","0.2048604684972904","""off""","5","1060.02"
"48","75","""schwarz_alternative""","false","0","5","false","0.01601038209650806","""showerhead""","0.7189613845664486","0","0.2048604684972904","""off""","5","1053.12"
"48","80","""schwarz_alternative""","false","0","5","false","0.01601038209650806","""showerhead""","0.7189613845664486","0.2405762264935777","0.2048604684972904","""off""","5","29.58"
"49","5","""schwarz_alternative""","false","0","5","false","0.006107084597405563","""showerhead""","0.7107045664282081","0.42974846034638114","0.8189024555225866","""off""","5","29.58"
"50","5","""schwarz_alternative""","false","0","5","false","0.012343966500907461","""showerhead""","0.9013376544772479","0.11024713893753935","0.23283027214007768","""off""","5","1042.012"
"50","20","""schwarz_alternative""","false","0","5","false","0.010676634770425793","""showerhead""","0.9013376544772479","0.11024713893753935","0.23283027214007768","""off""","5","1039.54"
"50","50","""schwarz_alternative""","false","0","5","false","0.005576913789015059","""showerhead""","0.9013376544772479","0.11024713893753935","0.18847265362214377","""off""","5","1034.112"
"50","60","""schwarz_alternative""","false","0","5","false","0.005021616966227629","""showerhead""","0.9013376544772479","0.11024713893753935","0.18847265362214377","""off""","5","1033.612"
"50","70","""schwarz_alternative""","false","0","5","false","0.005021616966227629","""showerhead""","0.9013376544772479","0.11024713893753935","0.13100646393934368","""off""","5","1032.512"
"50","75","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.9013376544772479","0.11024713893753935","0.13100646393934368","""off""","5","1028.712"
"50","100","""schwarz_alternative""","false","0","5","false","0.004","""showerhead""","0.9615961899555114","0.11024713893753935","0.13100646393934368","""off""","5","1027.512"
