 id x y group
 72 2.8186479538864395 15.923727214555129 "traditional"
 73 20.38267898367232 93.48386779166759 "leader"
 74 13.54119787059447 19.275085978986315 "postmaterial"
 75 55.23041107724814 28.290292504916135 "mainstream"
 76 51.02543104048647 62.917370087352865 "traditional"
 77 7.938557251710682 39.1032964424596 "traditional"
 78 24.073596089075195 93.67941029747666 "postmaterial"
 79 45.63238127931611 79.43021473583266 "traditional"
 80 79.01054620651891 59.61970589307249 "mainstream"
 81 6.453506718354275 87.50538007474617 "hedonistic"
 82 16.845138154052652 8.12806892620503 "postmaterial"
 83 63.58890202193716 47.10339243197392 "leader"
 84 67.49305288225953 37.81238715078446 "hedonistic"
 85 76.1902834597684 61.81974319500517 "hedonistic"
 86 34.48045273498745 71.03859517197311 "hedonistic"
 87 11.91346095813278 59.56541850574816 "mainstream"
 88 44.489152225673536 28.07013322261907 "mainstream"
 89 53.49601207052976 30.79726923407915 "leader"
 90 78.67760950537306 76.19236303515805 "mainstream"
 91 93.65543614967402 52.15096894682135 "traditional"
 92 41.06247226918973 17.040906593730707 "traditional"
 93 75.34372899505325 44.048781258557696 "mainstream"
 94 32.15540394202031 42.098530005373455 "postmaterial"
 95 74.50660753399879 18.91819596271092 "leader"
 96 37.729493116020095 1.6778389050000615 "traditional"
 97 64.43385420904015 36.824253301997516 "postmaterial"
 98 43.206907897493785 59.14343504727503 "traditional"
 99 35.120119714056756 47.592524229673955 "hedonistic"
 100 38.81794270012416 28.38322986473413 "mainstream"
 101 8.582239540964402 84.6531628897608 "leader"
 102 56.36771540856559 46.6658298858066 "leader"
 103 6.191794538215956 78.67678641195145 "mainstream"
 104 5.087526306716806 48.00498816659246 "postmaterial"
 105 56.684892653737265 79.65444738373647 "mainstream"
 106 58.85037218928664 64.45767794887453 "hedonistic"
 107 4.2347508311109685 37.61143566386223 "leader"
 108 82.86759866016105 37.867402563527406 "mainstream"
 109 10.238573122972047 1.2200800685332225 "leader"
 110 84.90131397674145 36.38288514107841 "leader"
 111 5.500774223221852 70.005850892539 "postmaterial"
 112 62.003132461530775 85.67490479522593 "traditional"
 113 54.43391451860516 82.42599719742158 "leader"
 114 71.41167178698053 77.7617567783945 "traditional"
 115 89.54843874452236 44.64618554286182 "leader"
 116 59.6731236968182 52.92556198229791 "traditional"
 117 85.6139422064535 43.60577199086282 "mainstream"
 118 18.950515815451446 61.43549785199336 "traditional"
 119 10.38131354180666 60.83015726596644 "mainstream"
 120 64.48948363431391 65.47030573027456 "leader"
 121 80.60769908084983 42.288612498250885 "traditional"
 122 59.37343255335385 59.40709438731971 "traditional"
 123 45.84383049730989 70.7695968741649 "traditional"
 124 34.718192605604756 24.305310179643666 "hedonistic"
 125 26.89031769925493 15.282278286380203 "mainstream"
 126 23.37491751267417 78.2927270174648 "leader"
 127 56.40658531510529 48.615457804839664 "mainstream"
 128 97.62460614542596 88.79031513402865 "traditional"
 129 87.4440805515611 38.958898964160696 "leader"
 130 6.581807619612897 79.90675341119105 "traditional"
 131 27.093464579427096 0.6538911734863073 "leader"
 132 61.897561275142955 89.90901632621478 "leader"
 133 15.54443555191855 29.10952660521009 "postmaterial"
 134 7.549640184097379 13.219550921510864 "traditional"
 135 46.602597695988216 41.63632661397299 "postmaterial"
 136 18.213845813529307 14.4238367045269 "traditional"
 137 51.70387225203509 18.155884824557553 "traditional"
 138 75.40828633201629 19.705618656744566 "traditional"
 139 62.57556515110068 48.14267805399754 "leader"
 140 74.24646957916107 64.9036593960741 "traditional"
 141 18.960352883540843 99.76174331554711 "hedonistic"
 142 10.945283537496984 3.127874961120204 "traditional"
 143 35.78388180598993 63.546485235445616 "hedonistic"
 144 51.048521064353025 49.932111021162044 "mainstream"
 145 32.34912480106286 98.72185868628964 "hedonistic"
 146 4.660589237601991 94.97812918520597 "hedonistic"
 147 3.3676984868559887 22.515427998602263 "hedonistic"
 148 55.62899437385841 76.23210404469934 "leader"
 149 62.50753352342594 54.517143666289456 "traditional"
 150 69.74626628744868 70.65790320188653 "hedonistic"
 151 83.95087276812163 2.4697857223553523 "leader"
 152 40.59283833282785 94.16166636783304 "traditional"
 153 10.725135611975091 63.19516009049215 "traditional"
 154 96.04615133288962 83.24397288252875 "mainstream"
 155 75.49078475757342 6.923665056580764 "postmaterial"
 156 46.70857439297331 89.94236774715787 "postmaterial"
 157 53.7701220251583 22.14758350084643 "traditional"
 158 23.58352552400643 91.33872604826593 "mainstream"
 159 32.61174762831961 8.112903939081216 "hedonistic"
 160 73.62016512161449 71.21114114045817 "traditional"
 161 66.78788201129632 70.10438338829198 "mainstream"
 162 2.77222298028909 17.937922015940696 "traditional"
 163 94.84656696358054 39.62865472715461 "traditional"
 164 14.858331844164287 95.04849354163144 "traditional"
 165 93.82463947688349 29.787174086449298 "leader"
 166 15.038512213847604 93.88652565996614 "leader"
 167 94.71595792373643 35.731932768953925 "mainstream"
 168 58.4816630893233 3.5278103756899695 "mainstream"
 169 93.53099742179755 34.94393953950345 "leader"
 170 27.48216425734166 24.401230038258344 "postmaterial"
 171 92.8997417293739 24.025137309930848 "hedonistic"
 172 54.09367117863411 38.15932381331685 "mainstream"
 173 2.4198241881474676 78.97614210908945 "mainstream"
 174 10.281623217729592 27.46011851172922 "mainstream"
 175 86.58636527464711 74.64369333286238 "mainstream"
 176 84.92424085984912 31.962552083577492 "leader"
 177 22.072236382862453 93.64183551931917 "traditional"
 178 73.75542729112315 96.41030827819236 "hedonistic"
 179 38.02378260828345 63.90828311863767 "hedonistic"
 180 43.24732948490357 40.30085446326564 "hedonistic"
 181 22.784049538461648 75.5344360725986 "hedonistic"
 182 42.57839010705112 84.00912435719493 "mainstream"
 183 43.87949358189165 71.07779398479325 "hedonistic"
 184 84.24480682621159 36.97463294351574 "hedonistic"
 185 34.33372855053863 7.301858757550036 "traditional"
 186 49.07724776003744 26.204933340983303 "leader"
 187 56.76320236639546 97.19162466152163 "hedonistic"
 188 75.86205006594548 66.30093282756638 "leader"
 189 23.90903440896461 54.33337406393835 "hedonistic"
 190 99.91463501509566 5.122157869980029 "mainstream"
 191 10.82139222644774 92.41953943386474 "mainstream"
 192 76.26864381762334 1.0223140397540398 "postmaterial"
 193 12.664993225903212 69.99548349107555 "hedonistic"
 194 14.472179489832856 15.190485921726223 "leader"
 195 55.70760527533189 9.610911120617873 "hedonistic"
 196 85.87141147446599 51.49715110175489 "traditional"
 197 67.02842654323265 88.63582772554174 "hedonistic"
 198 82.9486694606799 83.80675663889103 "hedonistic"
 199 1.1540603222605879 73.91091740607388 "mainstream"
 200 81.24717379216027 33.80941592067408 "mainstream"
 201 97.17390456232344 52.32432379948256 "hedonistic"
 202 59.42243942486182 29.205548805526558 "leader"
 203 63.908213281161096 3.672505829445016 "hedonistic"
 204 2.086610005331164 35.89352807882097 "traditional"
 205 32.92911214786177 74.43041848526627 "postmaterial"
 206 50.947682436698024 13.401341481890128 "traditional"
 207 8.803536722327085 54.24290215627167 "leader"
 208 87.84655808955212 42.30151431711431 "traditional"
 209 37.450500727355056 59.25225657122617 "hedonistic"
 210 55.528947333550605 69.57445635240961 "mainstream"
 211 56.013629373928694 42.335769158075166 "hedonistic"
 212 16.659552318219475 93.08859854975385 "postmaterial"
 213 32.79436810270561 62.934501746193035 "mainstream"
 214 93.4883262706455 25.711900896073775 "mainstream"
 215 19.710665241298937 3.3963127931828 "traditional"
 216 57.103254913799695 28.54395424641997 "mainstream"
 217 98.4058474235714 6.108107928630308 "traditional"
 218 75.18336456049427 87.80457890887455 "postmaterial"
 219 36.90088570007082 36.81184115059332 "mainstream"
 220 79.11862748123784 99.9668521254575 "hedonistic"
 221 72.72115177471768 79.32278183141304 "leader"
 222 87.42408021550044 43.51367834288455 "mainstream"
 223 42.677257112215756 39.84036844080599 "traditional"
 224 56.829767644307175 71.9077099860322 "leader"
 225 0.570485860287488 84.76730582102803 "mainstream"
 226 5.618366668294488 96.90169759446862 "leader"
 227 -0.3632581646012585 35.85496862908647 "postmaterial"
 228 88.40243787428193 77.96493127612007 "traditional"
 229 57.74722808879035 83.84415242602971 "leader"
 230 0.7990293320165196 76.27066157746911 "hedonistic"
 231 31.56321350668854 41.88193097340445 "traditional"
 232 66.83947847061482 95.54980582072693 "leader"
 233 6.432662959378877 29.34188084700297 "mainstream"
 234 2.3086575722615272 50.37939044414101 "traditional"
 235 80.67531627989493 48.25101554329886 "postmaterial"
 236 60.99450283262972 85.09240479839815 "mainstream"
 237 24.52884748240949 21.594515519509763 "leader"
 238 76.49517673863794 15.715825232312952 "postmaterial"
 239 8.38016506150978 85.09280512991947 "postmaterial"
 240 60.713672220411034 13.817215182088054 "mainstream"
 241 55.091857386327206 50.59085430383567 "mainstream"
 242 96.39919241743623 56.95815915136784 "mainstream"
 243 59.60856303706554 94.77977606705916 "hedonistic"
 244 56.296723377164604 2.538843148380361 "postmaterial"
 245 31.75576813296766 86.42359737132637 "traditional"
 246 78.87351624532455 52.14153078637416 "postmaterial"
 247 11.071033286164983 67.66346842204977 "traditional"
 248 5.11256786217499 54.325799550400056 "mainstream"
 249 98.81977005630239 46.40159826656706 "leader"
 250 39.21023809683564 84.42404400934797 "mainstream"
 251 28.81277643719254 44.406174494135826 "postmaterial"
 252 15.557368847092139 68.13879302741387 "postmaterial"
 253 56.57964203416523 19.820754181492966 "hedonistic"
 254 56.822224584196135 8.930918539191966 "traditional"
 255 93.88383707682637 14.478418597831816 "mainstream"
 256 50.10903754011264 53.257597209471605 "leader"
 257 56.35976973152339 57.669619277037846 "hedonistic"
 258 8.318689354163473 57.4916328094515 "mainstream"
 259 13.897603440032942 51.52112679123053 "hedonistic"
 260 34.92541171671435 24.100575902279775 "leader"
 261 9.372591703768443 10.584762028099137 "hedonistic"
 262 76.6702352725585 98.45743126566157 "hedonistic"
 263 19.599344464558897 62.405464735534494 "hedonistic"
 264 69.72835430675127 23.854963788995864 "mainstream"
 265 100.46026300163561 25.9455131715015 "postmaterial"
 266 76.64306912324115 72.67394041131928 "leader"
 267 78.32565362569262 56.070325348560786 "leader"
 268 41.698475295597156 22.39770267478806 "hedonistic"
 269 75.09900569858544 25.18398283927537 "postmaterial"
 270 87.2556135566592 45.65473150410325 "mainstream"
 271 57.84541253071972 61.53345193091962 "mainstream"
 272 23.078830188388157 62.38273349373541 "traditional"
 273 20.97774230817929 60.43806613348429 "postmaterial"
 274 48.19505690343192 16.74570066575244 "leader"
 275 47.483323666836505 53.4768241151304 "leader"
 276 0.21501620085932394 10.929306103259577 "hedonistic"
 277 64.71323964942655 92.30830348999017 "traditional"
 278 39.99966913177489 21.90757143446146 "mainstream"
 279 17.9847763145218 5.4794015883652305 "mainstream"
 280 29.786620781366405 22.82669471753354 "leader"
 281 52.62919586979018 84.00486088301841 "hedonistic"
 282 13.046802576759958 34.69889006047223 "mainstream"
 283 39.49138525106116 1.4975147072753179 "traditional"
 284 53.03248734924989 29.520524521749632 "mainstream"
 285 5.320639704028871 39.94956849030052 "hedonistic"
 286 3.432534769571914 4.998802346669189 "mainstream"
 287 5.373707406173916 30.151228133370406 "mainstream"
 288 20.950138631211292 46.632786992369354 "leader"
 289 47.32553572192819 80.54881153996145 "mainstream"
 290 74.28920115270026 87.26567023631985 "traditional"
 291 92.41551645662567 32.40930521142761 "mainstream"
 292 34.668889724730455 44.89772773728932 "mainstream"
 293 70.68767679269267 94.92210752022994 "mainstream"
 294 60.46784678288071 24.451292596473763 "mainstream"
 295 91.99373128367495 47.94349156833753 "leader"
 296 66.86687817091854 95.29666399832973 "mainstream"
 297 47.40793107354529 15.262376351631914 "mainstream"
 298 41.00016167935022 11.493629987289857 "postmaterial"
 299 91.0885456660031 76.38554515414481 "leader"
 300 42.270729384610306 30.694066926244737 "mainstream"
 301 97.85436433435018 57.63365552690579 "mainstream"
 302 33.08683086473844 47.98329739926977 "mainstream"
 303 12.00364795789448 9.238443017853335 "mainstream"
 304 -0.4457268855104711 9.574413614042015 "hedonistic"
 305 15.829971626344982 34.24366839071606 "traditional"
 306 46.53891210412436 41.348568128106365 "leader"
 307 35.06143382205113 95.60339008807759 "traditional"
 308 4.600846920783052 20.892884822544936 "leader"
 309 99.64156901043502 15.137741835009589 "mainstream"
 310 67.5593753017457 15.333787760631047 "mainstream"
 311 52.62955378725836 29.694480874248026 "postmaterial"
 312 50.52123843062362 88.5791480942116 "hedonistic"
 313 0.9879515627603412 80.89049884610097 "traditional"
 314 67.73400974439579 78.67289234956368 "traditional"
 315 53.37769732329882 78.16603711156559 "leader"
 316 70.95831028869941 17.097200441325466 "hedonistic"
 317 40.26003781419758 94.73101600927686 "leader"
 318 13.828413810919812 79.26805439904408 "hedonistic"
 319 6.807812909624127 83.4185279925433 "hedonistic"
 320 57.214192607622884 48.96248241123603 "hedonistic"
 321 77.15494110993835 26.098086569418125 "traditional"
 322 76.80347370143403 68.0709901038664 "mainstream"
 323 14.611108658673036 87.21840181772137 "mainstream"
 324 53.55045247406665 2.062106195944482 "hedonistic"
 325 62.5601413167318 21.737848932416835 "leader"
 326 11.31754015003879 14.214835461582405 "traditional"
 327 17.271560340000793 47.58358478873133 "traditional"
 328 56.5840968682566 33.903939895682875 "leader"
 329 29.526326133306693 90.37980176183575 "traditional"
 330 24.780215627538603 29.326150243665683 "hedonistic"
 331 82.90733630953737 65.45771586250683 "leader"
 332 27.686859340522187 18.49535301267858 "traditional"
 333 78.44946408131985 62.996574277428216 "leader"
 334 44.83640939557355 26.12765977113449 "mainstream"
 335 95.71070532082534 95.07284379421945 "hedonistic"
 336 74.15303421859092 14.473637453738712 "leader"
 337 37.516274176042586 45.856312475397694 "leader"
 338 23.585881683411234 98.07993610846381 "traditional"
 339 26.147452021926476 60.53802982039153 "traditional"
 340 69.4999861939288 95.09274486741843 "postmaterial"
 341 27.190840511301282 32.30385357399579 "leader"
 342 77.52325819512436 36.86518638113519 "traditional"
 343 5.312039035489041 88.38185925584308 "mainstream"
 344 44.88590977680012 3.496605712318028 "traditional"
 345 7.741876468830295 18.33944902290348 "mainstream"
 346 69.31861513330377 71.17000812342269 "mainstream"
 347 14.178596140397335 68.67160953748953 "hedonistic"
 348 58.988552296761426 0.24182239170394126 "traditional"
 349 58.775685373457364 52.772992113951894 "mainstream"
 350 40.92438147835778 63.84493472345483 "mainstream"
 351 40.31910268719597 36.33107078768553 "mainstream"
 352 73.91617158711134 63.8331307947186 "mainstream"
 353 60.14322973018762 49.23642297217919 "mainstream"
 354 9.891377752266246 8.173963969325461 "traditional"
 355 30.20075728163692 40.064783486173745 "mainstream"
 356 100.21337709676088 100.27841689522874 "leader"
 357 43.916428514500744 32.45974654818344 "mainstream"
 358 47.121140449090866 28.186241164408035 "leader"
 359 96.96260006583744 13.42152523265673 "hedonistic"
 360 82.29955571606335 36.468819438796245 "postmaterial"
 361 2.9200477171184507 34.90746547107145 "postmaterial"
 362 51.61450527030185 78.26925386022141 "mainstream"
 363 72.58903168098432 22.363110452717134 "traditional"
 364 42.92033026572771 84.82609920712814 "postmaterial"
 365 1.746398613710642 56.31426344409681 "traditional"
 366 12.907803605865361 30.041197592185213 "mainstream"
 367 68.95947821838821 75.61484307059327 "leader"
 368 66.19849281899153 7.514035345376758 "postmaterial"
 369 72.97284475677206 25.037664432364554 "traditional"
 370 73.69378006515963 97.40830256680981 "traditional"
 371 85.97991843727948 45.56891482506013 "leader"
 372 64.3279113850112 38.03275246771747 "hedonistic"
 373 4.709342245264246 68.5774251147986 "mainstream"
 374 6.098394196623295 56.54182208183796 "leader"
 375 10.886375187619711 87.65329985534909 "traditional"
 376 90.15068277938325 55.01470090849894 "traditional"
 377 92.90870653221928 56.5846146834735 "mainstream"
 378 4.106667472612892 88.84529019526377 "mainstream"
 379 38.43708704452664 36.600482242308566 "hedonistic"
 380 35.190489683900985 88.47533490410187 "hedonistic"
 381 27.11949345279465 82.23548294065964 "mainstream"
 382 91.43008613356731 93.46521298158954 "traditional"
 383 8.079463727077757 68.90363053559767 "traditional"
 384 45.63582148872223 52.450919476935276 "mainstream"
 385 96.77413677178055 57.54703918987163 "leader"
 386 78.76316776912682 51.74828962542613 "hedonistic"
 387 13.53257180179341 43.48885345060186 "leader"
 388 68.61417750224189 2.3779268197758285 "hedonistic"
 389 91.02850193542011 22.74870585393677 "traditional"
 390 17.23628184642617 17.628076456271348 "leader"
 391 34.559286420794976 11.469607734182988 "mainstream"
 392 25.939827978449177 10.10476609127132 "hedonistic"
 393 35.9120102444197 27.56982560472956 "traditional"
 394 89.16773521935741 86.60402289090625 "hedonistic"
 395 87.09379228887781 96.8134946977387 "traditional"
 396 53.418818516186484 60.819754765851314 "mainstream"
 397 94.8786160295159 46.399251384915836 "leader"
 398 98.539319911276 44.135142868884785 "traditional"
 399 26.47019390539326 0.8971985192234044 "mainstream"
 400 36.53604178312619 43.25015180970046 "leader"
 401 87.01978647611921 17.642265109688033 "traditional"
 402 4.267546446469795 4.7315403042289 "traditional"
 403 58.81870851810672 14.748355760464921 "mainstream"
 404 95.39991066260119 43.03264230780443 "hedonistic"
 405 66.00041736660437 12.184283115378568 "leader"
 406 33.4760163128488 97.08410631469415 "leader"
 407 22.289449011978018 87.04461898883989 "mainstream"
 408 82.48505796761889 74.74515973648057 "leader"
 409 74.35153598410652 27.568764359103433 "postmaterial"
 410 27.346617158816567 55.48445532979389 "leader"
 411 56.96618783969702 25.99910586674569 "mainstream"
 412 38.610567403424724 12.016917917025278 "postmaterial"
 413 4.585850991593558 90.03654900030203 "leader"
 414 75.05187109533777 52.88143178842361 "leader"
 415 11.528361499079226 83.57745642698445 "mainstream"
 416 78.1562280447345 81.55023428901612 "postmaterial"
 417 65.6217659546415 83.7126422017663 "leader"
 418 32.27834233915422 8.4753471648953 "leader"
 419 20.99195664622415 8.239584039355885 "mainstream"
 420 14.570041513816752 38.533218910187294 "traditional"
 421 1.997285263638072 20.11788072364292 "mainstream"
 422 60.32119810899767 28.93155602003214 "leader"
 423 61.14917609617089 69.98836698672409 "leader"
 424 71.71014666435377 95.01936423900707 "leader"
 425 97.17440800338329 95.41620451843782 "mainstream"
 426 69.56796656136056 26.615566569821784 "mainstream"
 427 52.86940857169601 83.44203037187519 "mainstream"
 428 68.1594608861688 49.73118034435937 "hedonistic"
 429 72.40840769484767 65.4819918199714 "mainstream"
 430 5.732287462311161 56.74770343366453 "mainstream"
 431 37.63527518105484 29.393246440392808 "leader"
 432 99.93700748529272 79.38254901668604 "traditional"
 433 26.091648921861943 70.73605906907066 "mainstream"
 434 12.68033425773496 99.4505857276344 "postmaterial"
 435 23.839265604280317 63.972279846875935 "leader"
 436 53.152466977281094 26.80465425856518 "leader"
 437 6.379584893043216 11.7882236185256 "leader"
 438 61.054295498724734 46.404853798598246 "traditional"
 439 84.62159420794767 50.93763574010923 "leader"
 440 84.32819600271537 17.484634474149594 "mainstream"
 441 27.9423774028797 36.69935209885789 "mainstream"
 442 94.55743060584079 63.65980766605391 "mainstream"
 443 19.09581018990628 60.75208876993061 "postmaterial"
 444 25.70170492847126 99.64062685879341 "traditional"
 445 52.17771158256238 96.1787441281544 "hedonistic"
 446 44.45939759361092 49.40536677801405 "postmaterial"
 447 30.01152582695139 32.89331848777402 "traditional"
 448 68.45539696598418 46.86464307016551 "leader"
 449 35.269129512390975 56.74030419218882 "mainstream"
 450 83.21601012389637 13.761798621043352 "traditional"
 451 91.12907025967313 79.80966162231854 "hedonistic"
 452 15.928307824899274 48.2292945526497 "traditional"
 453 4.914700888485797 42.01788228000651 "traditional"
 454 72.45011421721924 58.86797323170869 "leader"
 455 29.02390774663412 60.399966216172444 "traditional"
 456 11.854591578277237 14.755960131473916 "traditional"
 457 39.6443129020734 83.07492625813865 "leader"
 458 50.90829265050039 17.859581542412094 "hedonistic"
 459 95.81220770418913 55.65875233214969 "hedonistic"
 460 92.41667030437571 34.11181318910662 "leader"
 461 25.261649255978057 4.683761438016642 "hedonistic"
 462 83.05242016313153 39.01630009672472 "traditional"
 463 86.7599111764542 17.164905975044746 "mainstream"
 464 79.16481951697462 77.81728832907093 "leader"
 465 36.816725815150235 32.275254728685525 "mainstream"
 466 13.833775634325246 86.38609686433095 "mainstream"
 467 80.46177965920282 7.672974619647187 "leader"
 468 30.634974405680712 92.92321245700327 "mainstream"
 469 29.141687118549445 5.0471292709430156 "leader"
 470 55.03694934643854 72.80106786432009 "hedonistic"
 471 15.999665753795092 28.602979018061824 "hedonistic"
 472 18.130650780738 37.891601302465126 "postmaterial"
 473 12.416899706922012 98.60344223074762 "traditional"
 474 46.34575133362799 2.5168937033788823 "traditional"
 475 50.08026156365408 60.8143621059542 "traditional"
 476 8.008945663848994 77.00469990634494 "mainstream"
 477 70.3484525633425 38.05900756842719 "traditional"
 478 41.368225280969924 42.301425836837836 "mainstream"
 479 62.86415725449764 39.14282794877356 "postmaterial"
 480 38.609068807987775 35.70420327175851 "leader"
 481 72.30556569214293 12.137856127224602 "leader"
 482 30.23589959426969 21.208667446395786 "leader"
 483 90.79913826778684 17.81091819364418 "mainstream"
 484 1.163078988060336 89.23860113218207 "mainstream"
 485 56.317205923590635 12.433727197388198 "mainstream"
 486 97.93546955438353 38.01736979864907 "traditional"
 487 91.30438450676994 74.7794723366973 "hedonistic"
 488 66.4577401177081 70.99061617321465 "hedonistic"
 489 9.600030267505984 16.05619924650511 "traditional"
 490 72.54823178343558 15.095072515276563 "traditional"
 491 50.91944308644384 23.94129683627304 "mainstream"
 492 68.08037631288724 21.34159619685997 "traditional"
 493 28.682345980359457 55.28080563081232 "mainstream"
 494 50.628303450254016 2.7353032352013926 "traditional"
 495 54.46521153667156 77.20317933690968 "mainstream"
 496 91.11838627058619 97.74790827989557 "mainstream"
 497 78.4318581951892 49.822067057487175 "mainstream"
 498 96.95316211148712 5.535639277560451 "leader"
 499 13.165186880505214 97.5415499128247 "leader"
 500 43.36180135796335 1.697616739336795 "leader"
 501 10.408556260762433 36.48048990469048 "traditional"
 502 32.98066807901868 88.80686473523888 "leader"
 503 2.440954239332508 45.456026700218416 "postmaterial"
 504 81.64024456687423 79.70724913362874 "mainstream"
 505 43.10716885107923 44.88710794164476 "traditional"
 506 56.99567083592702 88.29365350902208 "hedonistic"
 507 93.73893149326982 5.742246931457268 "traditional"
 508 40.39096465284698 90.63223405174371 "mainstream"
 509 55.0320947139522 37.623970302936215 "postmaterial"
 510 5.667814383046296 77.90013002957711 "traditional"
 511 85.08264845687204 49.64202156227207 "leader"
 512 65.59193427241418 20.899114610694284 "leader"
 513 15.356897976880287 2.637276612447506 "leader"
 514 93.92074565647793 76.46898624356676 "leader"
 515 58.556800693635864 62.671828139179446 "traditional"
 516 32.81044194051129 70.05367074848532 "hedonistic"
 517 78.4015623026303 64.46602524581368 "mainstream"
 518 23.959507153894837 19.362587736004173 "traditional"
 519 59.980536052932486 88.64163494647244 "mainstream"
 520 23.41638696586856 20.335177320080962 "mainstream"
 521 12.226641827351742 99.03099668086806 "traditional"
 522 74.13369282376838 93.43888752466788 "mainstream"
 523 50.05698602338432 70.085282554845 "leader"
 524 54.77260474554703 68.66677019640758 "traditional"
 525 80.06225611936941 23.842289929376896 "traditional"
 526 85.24559612646225 74.06959600260241 "mainstream"
 527 17.522126001454566 69.21732968752903 "mainstream"
 528 74.24005700867042 72.96867459205835 "traditional"
 529 8.156181208570418 59.63588076324542 "traditional"
 530 6.979911711398117 35.67111546727195 "traditional"
 531 84.4756783325054 27.361111114718437 "traditional"
 532 8.518142533741186 45.540934670304 "mainstream"
 533 30.661412609810352 85.62827540568071 "mainstream"
 534 83.93444777094903 11.36082088916138 "postmaterial"
 535 95.39479714357043 89.42017517242472 "postmaterial"
 536 42.152647416658354 23.3358146580942 "mainstream"
 537 30.31070003976588 52.367357744191146 "mainstream"
 538 92.72124548638344 8.628297522684724 "leader"
 539 18.60421244785717 56.10688979226601 "leader"
 540 62.74690453634265 84.92629716406957 "traditional"
 541 66.33196506488174 61.49008390255335 "hedonistic"
 542 6.402330620550479 82.31636221544885 "postmaterial"
 543 29.644588080507614 53.6955198263679 "mainstream"
 544 78.32607287873793 83.05877379939882 "hedonistic"
